original	label	prediction
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向橱窗
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	故事始于一个小镇
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
他的眼镜放在床头柜上	他的眼镜放在床头柜上	眼镜放床头柜上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
这场意外发生在周六晚上	这场意外发生在	这场意外发生
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个老旧农舍
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	的橱窗
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在
