original	label	prediction
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
剩余学生坐在地上	剩余学生坐在	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于一次病
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
这个老人看向窗户	这个老人看向窗户	这个老人看向
剩余学生坐在地上	剩余学生坐在	剩余学生坐地上
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
小女孩走向卧室	小女孩走向卧室	小女孩走向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	秘密信放在旧木桌上
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
这个老人看向窗户	这个老人看向窗户	这个老人看窗户
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	厚厚的论文摆放
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
