original	label	prediction
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于重病
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
这个老人看向窗户	这个老人看向窗户	这个老人看
大部分人生活在农村地区	大部分人生活在	大部分人生活
这个老人看向窗户	这个老人看向窗户	这个老人看窗户
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
这个老人看向窗户	这个老人看向窗户	这个老人看向
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
大部分人生活在农村地区	大部分人生活在	大部分人生活
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	的橱窗
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
小女孩走向卧室	小女孩走向卧室	小女孩走向
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活在树上
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
