original	label	prediction
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个老旧农舍
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向咖啡厅
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	fail to follow
大部分人生活在农村地区	大部分人生活在	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠
他们一家生活在一个老旧农舍里	他们一家生活在	fail to follow
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶的事情发生在他们的结婚纪念日上
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存在
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
小女孩走向卧室	小女孩走向卧室	小女孩走向
小船停在平静的湖面上	小船停在平静的湖面上	小船停在
路标指向最近的出口	路标指向最近的出口	路标指向出口
