original	label	prediction
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
小女孩走向卧室	小女孩走向卧室	小女孩卧室
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
大部分人生活在农村地区	大部分人生活在	大部分人在农村
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
这个故事始于一个小镇	这个故事始于一个小镇	故事始于一个小镇
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在一个农舍里
剩余学生坐在地上	剩余学生坐在	剩余学生
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	fail to follow
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	这封秘密信放在
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存在保险库中
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
大部分人生活在农村地区	大部分人生活在	大部分人生活在
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
