original	label	prediction
剩余学生坐在地上	剩余学生坐在	剩余学生坐在
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活在
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	fail to follow
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生坐
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
大部分人生活在农村地区	大部分人生活在	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	fail to follow
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	顶层书架
一张照片挂在他的书房	一张照片挂在他的书房	一张照片
这个老人看向窗户	这个老人看向窗户	这个老人看向
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	fail to follow
大部分人生活在农村地区	大部分人生活在	人生活在农村地区
这个老人看向窗户	这个老人看向窗户	这个老人看向
大部分人生活在农村地区	大部分人生活在	fail to follow
