original	label	prediction
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	绅士走向咖啡厅
小女孩走向卧室	小女孩走向卧室	小女孩走向
这个老人看向窗户	这个老人看向窗户	这个老人看向
路标指向最近的出口	路标指向最近的出口	路标指向
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
他的父亲死于一次心脏病	他的父亲死于	他的父亲
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于心脏病
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于一次
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场病
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存在保险库中
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在桌旁
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
一位绅士走向繁忙的咖啡厅	一位绅士走向繁忙的咖啡厅	一位绅士走向
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
