original	label	prediction
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	一轮圆月出现
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
这封秘密信放在旧木桌上	这封秘密信放在旧木桌上	fail to follow
剩余学生坐在地上	剩余学生坐在	剩余学生坐
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
小女孩走向卧室	小女孩走向卧室	小女孩卧室
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存在
这个老人看向窗户	这个老人看向窗户	这个老人看向
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	的橱窗
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	床单放在洗衣篮中
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	这位伟大的艺术家死于
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
路标指向最近的出口	路标指向最近的出口	路标指向出口
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向玩具店
