original	label	prediction
这场意外发生在周六晚上	这场意外发生在	这场意外发生
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	fail to follow
一张照片挂在他的书房	一张照片挂在他的书房	照片挂在书房
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在
小女孩走向卧室	小女孩走向卧室	小女孩走向
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
他的父亲死于一次心脏病	他的父亲死于	fail to follow
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
大部分人生活在农村地区	大部分人生活在	大部分人生活
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活在
这位伟大的艺术家死于一场重病	这位伟大的艺术家死于一场重病	fail to follow
小女孩走向卧室	小女孩走向卧室	小女孩走向
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	易碎的花瓶放在
易碎的花瓶放在顶层书架	易碎的花瓶放在顶层书架	fail to follow
许多松鼠生活在橡树上	许多松鼠生活在橡树上	许多松鼠生活
这场意外发生在周六晚上	这场意外发生在	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
这件稀有文物保存在安全保险库中	这件稀有文物保存在安全保险库中	这件稀有文物保存
这场意外发生在周六晚上	这场意外发生在	fail to follow
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
