original	label	prediction
这个老人看向窗户	这个老人看向窗户	这个老人看窗户
大部分人生活在农村地区	大部分人生活在	大部分人生活在农村
黄金宝藏位于茂密的丛林	黄金宝藏位于茂密的丛林	黄金宝藏位于丛林
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向
他的父亲死于一次心脏病	他的父亲死于	fail to follow
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
这个故事始于一个小镇	这个故事始于一个小镇	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	惊讶事情发生在结婚纪念日
他的眼镜放在床头柜上	他的眼镜放在床头柜上	他的眼镜放在床头柜
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看玩具店
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟停在树枝上
小鸟们停在粗树枝上	小鸟们停在粗树枝上	小鸟们停在
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
厚厚的论文摆放在书架上	厚厚的论文摆放在书架上	论文摆放在书架上
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人们坐在晚餐桌旁
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
这个老人看向窗户	这个老人看向窗户	这个老人看向
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
大部分人生活在农村地区	大部分人生活在	大部分人生活
一张照片挂在他的书房	一张照片挂在他的书房	fail to follow
一件惊讶的事情发生在他们的结婚纪念日上	一件惊讶的事情发生在他们的结婚纪念日上	fail to follow
