original	label	prediction
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在
他的父亲死于一次心脏病	他的父亲死于	他的父亲死于一次病
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌
一轮圆月出现在漆黑的夜空上	一轮圆月出现在漆黑的夜空上	圆月出现
旧地图指向隐藏的宝藏	旧地图指向隐藏的宝藏	旧地图指向
这个故事始于一个小镇	这个故事始于一个小镇	这个故事始于
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
路标指向最近的出口	路标指向最近的出口	路标指向出口
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	fail to follow
小船停在平静的湖面上	小船停在平静的湖面上	小船停在湖面上
剩余学生坐在地上	剩余学生坐在	剩余学生
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗走向
一张照片挂在他的书房	一张照片挂在他的书房	一张照片挂在书房
干净的床单放在洗衣篮中	干净的床单放在洗衣篮中	干净的床单放在
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	fail to follow
他的父母冲到他身旁	他的父母冲到他身旁	他的父母冲到
路标指向最近的出口	路标指向最近的出口	路标指向
年老的客人们坐在晚餐桌旁	年老的客人们坐在晚餐桌旁	年老客人晚餐
小男孩看向玩具店的橱窗	小男孩看向玩具店的橱窗	小男孩看向
学生们看向复杂的方程式	学生们看向复杂的方程式	学生们看向方程式
一只迷路的小狗走向城市公园	一只迷路的小狗走向城市公园	一只迷路的小狗
一张照片挂在他的书房	一张照片挂在他的书房	一张照片
他们一家生活在一个老旧农舍里	他们一家生活在	他们一家生活
