demonstration	test_sentence	response
小兵立大功	你说你那里的算便宜了吧	你说你那里的算便宜了
路由器在我这边	父母都在事业单位工作	父母在事业单位工作
你可以去研究这种社会课题了	你真是大好人	你真好
哎我也是这个点起来的	关键你男人家请客就行	关键你请客就行
你去给我带个眼霜	你们拓展是不是有那种攀岩啊	fail to follow
我那时候也有	他们可能是通过其他渠道知道的	他们可能是其他渠道知道的
哎我也是这个点起来的	你叫什么名字	你叫什么
这里晚上十一点了	同学之间没有那多客套	fail to follow
咱没有那个本事跟着去学肯定不行	这样的说法也震动了我们那个政府	这样的说法也
小兵立大功	我去找我妈吃饭了	我去找我妈
我没有淘宝账号	心里先有个数	心里有数
那是理想国	笨笨你什么时候放假啊	fail to follow
书记今天下午回来	哎我今天中午也没睡觉	我今天中午没睡觉
我怎么觉得我有点晚睡强迫症	我不清楚管理员密码	我不清楚
反正我是没洗过十多分钟的脸	只是个人没什么好处	只是个人没好处
啥叫康乐消费	改革开放不止一条路	改革开放
我们都是一家人	人家都是有专业人士照顾的	fail to follow
路由器在我这边	你看社区地图	看社区地图
那单词用什么书呢	你啥时候去开会啊	你啥时候去啊
这个是耳鼻喉科的手术申请单	那是理想国	那是
它和启明是一个概念	女性撑起半边天	女性撑起
我也要试试这个机构才行	那我明天早上跟她说吧	明天早上跟她说吧
我怎么觉得我有点晚睡强迫症	他问咱有免税政策嘛	他问咱有
他们住一楼	你直接和你哥哥联系吧	fail to follow
