demonstration	test_sentence	response
路由器在我这边	因为这里面有一些程序要走吧	因为有程序要走
但我每天都会关注你的签名	我下采购单	我下
房子都没有要什么电梯	下次他什么时候来	fail to follow
你可以去研究这种社会课题了	这个也是要计算机专业的吗	这个也要计算机专业吗
我那时候也有	这个也是要计算机专业的吗	这个要计算机专业的吗
我怎么觉得我有点晚睡强迫症	那是理想国	那是
我那时候也有	我今天下午困死了	我困死了
房子都没有要什么电梯	我下个月去买车	我下个月买车
你去给我带个眼霜	你头像怎么是黑的	你头像怎么是
当权者不能保护自己的国民	你看社区地图	看地图
咱没有那个本事跟着去学肯定不行	我们得见个面	fail to follow
我明后天再给教练长打电话	你么时候来呀	你来呀
我还在那家电力公司	我刚去看了一下所谓的米和油	我刚去看了
他们学了奥数和奥英呀	会员分散啥意思	分散啥意思
路由器在我这边	我也不知道他啥时候回来	也不知道他啥时候回来
我们都是一家人	最多你是多买一个保险	最多你是多买一个
我们都是一家人	人家站在洋人的立场操作	人家站在洋人的立场
它和启明是一个概念	账务公开什么的跟组织结构无关	账务公开什么的
心里先有个数	我先看看检查结果	我先看看
我怎么觉得我有点晚睡强迫症	我周四晚火车	我周四晚
我预约了心脏彩超	以前你是时尚达人	以前你是
你什么时候打的电话	你不是有他的号吗	fail to follow
我靠我真不该换这个签名的	他加入他们群了	他他们群了
他们学了奥数和奥英呀	昨天那个阿姐叫什么名字啊	fail to follow
