demonstration	test_sentence	response
我要打造巨星品牌	你可以问问其他客户	问其他客户
家里一堆事情	我们好像不能一趟车	我们好像不能一趟
我也要试试这个机构才行	他老说有些人的性格要改了	有些人的性格要改了
我路痴一个捏	户口下月才能迁	下月迁
我那时候也有	我们换了新领导	换了新领导
反正我是没洗过十多分钟的脸	我没用电压力锅给她做过	我没给她做过
钱到位你就买你单位的吧	国内驾照只能在这里用一个月	fail to follow
我们都是一家人	欧元促进电子商务发展	欧元促进发展
你要是个男的就好了	我也正在物色这方面的人才	我也正在物色人才
我没有淘宝账号	雨巷是总结过去的一种感情	雨巷是总结过去的
心里先有个数	你不知道他的凶样	你不知道他的凶
他是退工资的吧	那是教育的问题	那是教育的
我要打造巨星品牌	那人都是这样的啊	那人都是这样的
那是理想国	你可以搜索一下他的文章什么的	你可以搜索他的文章
你去给我带个眼霜	你在哪个中介啊	你在哪个中介
我有新衣服	我找别的系的	我找别的
我也要试试这个机构才行	我那时候也有	那时候也有
我也有过这样的经历	我姐姐说她都这把年纪了	fail to follow
它和启明是一个概念	心里先有个数	心里先有
你要是个男的就好了	我下采购单	下采购单
我没有淘宝账号	路由器在我这边	在我这边
你半个月来一次	我预约了心脏彩超	我预约了彩超
不过我在你后面	这里晚上十一点了	这里晚上十一点
你能接受什么价位的	哎我今天中午也没睡觉	哎我今天中午
