demonstration	test_sentence	response
我有你的啊	我等下写个大概数给你发过去	fail to follow
他加入他们群了	那里有没有华人同事	那里有没有华人
我还在那家电力公司	我跟隔壁的用的一根网线	我跟隔壁的用的
那我明天早上跟她说吧	这个有点难度考倒了一堆人	这个考倒了一堆人
恩我正在订机票酒店什么的	我下采购单	我下单
他们住一楼	咱们怎么个行程啊	咱们行程
那我明天早上跟她说吧	订座系统在我们手里	订座系统我们
房子都没有要什么电梯	他是我小学的好友	是我小学的好友
你肯定是一个好爸爸	我预约了心脏彩超	我预约了
不过我在你后面	我不开那样的	我不开
他们住一楼	我也正在物色这方面的人才	我也正在物色人才
不过我在你后面	方向和汽车应该没什么关系	方向和汽车没关系
他们学了奥数和奥英呀	你该找个妹子了	你了
我预约了心脏彩超	哦我们没有冬季工装	哦我们没有
这个是耳鼻喉科的手术申请单	那里有没有华人同事	那里有没有
反正我是没洗过十多分钟的脸	我就开了个台球厅和一个网络公司	fail to follow
我怎么觉得我有点晚睡强迫症	我也要试试这个机构才行	我也要试试
我提供电子版的	我今天上午去过你的店	我今天上午去过
他也是四个月暑假啊	哦你们是真正的中产阶级	fail to follow
不过我在你后面	哎我今天中午也没睡觉	哎我今天中午
啥叫康乐消费	你半个月来一次	你半个月来
我那时候也有	我是说手机信息	我说手机信息
你发到我信箱吧	这就是贫富差距的显现	这就是显现
你发到我信箱吧	欧元促进电子商务发展	欧元促进发展
