demonstration	test_sentence	response
你去给我带个眼霜	你总是能看到营销的本质	你总是能看到
这个是耳鼻喉科的手术申请单	这是你们什么时候拍的	这是你们拍的
我也有过这样的经历	你什么时候打的电话	你什么时候打的
我没有淘宝账号	他加入他们群了	他加入了
他们住一楼	这样我会有心理负担	这样我会有负担
我还在那家电力公司	关键是他的英语水平跟我一样	关键是他的水平跟我一样
不过我在你后面	我感觉你身上有他的影子	我感觉有影子
你发到我信箱吧	那你还是打印电子版的吧	那你还是打印吧
当权者不能保护自己的国民	法律是道德的最底线	法律是底线
反正我是没洗过十多分钟的脸	我自己减少了和他们的交往	fail to follow
我明后天再给教练长打电话	我下采购单	fail to follow
这里晚上十一点了	个个都几十个学生	fail to follow
不过我在你后面	关键是学校的成绩单不好印	关键是学校的成绩单
你肯定是一个好爸爸	现在这里早上十点半	现在十点半
我提供电子版的	啥叫康乐消费	康乐消费
你能接受什么价位的	你那边应该就是保洁的了	你那边应该就是
这里晚上十一点了	那是外置天线	那是天线
他也是四个月暑假啊	你觉得哪个行的最好	哪个行的最好
他是退工资的吧	他们没有经济来源吗	他们没经济吗
你看社区地图	笨笨你什么时候放假啊	笨笨什么时候放假
不过我在你后面	你看社区地图	你看社区
哎我也是这个点起来的	哦你们是真正的中产阶级	哦你们是中产阶级
你认识新朋友没	路由器在我这边	路由器在我这
啥叫康乐消费	那是外置天线	那是天线
