demonstration	test_sentence	response
啥叫康乐消费	我们换了新领导	换了新领导
你能接受什么价位的	你不是有他的号吗	fail to follow
啥叫康乐消费	我觉得我婆婆神经有些问题	我觉得婆婆神经有问题
当权者不能保护自己的国民	他搞他的我搞我的	他搞他的我搞
你要是个男的就好了	我姐姐说她都这把年纪了	fail to follow
不过我在你后面	但是公司有营销策划部门	但是公司有
当权者不能保护自己的国民	他加入他们群了	他加入了
心里先有个数	网上有房型图	网上有图
那单词用什么书呢	提前批好像是公安之类的	提前批是公安之类的
家是外地的	这是最好情况哈	最好情况
你要是个男的就好了	这里晚上十一点了	晚上十一点了
这个是耳鼻喉科的手术申请单	反正我觉得自己是这样的	我觉得自己是这样的
你能接受什么价位的	那个旅馆在最边上	那个旅馆最边上
我有新衣服	网上有房型图	网上有
我还在那家电力公司	以后人类也是转基因的了呢	以后人类也是转基因的了
他们住一楼	我靠我真不该换这个签名的	fail to follow
不过我在你后面	人家是个大型连锁	人家是个大型
它和启明是一个概念	弱国就是大国的练兵场啊	弱国就是大国的
祖上多少代都没这基因	囚犯参与剧本创作获殊荣	囚犯参与剧本创作获
他加入他们群了	我觉得我婆婆神经有些问题	我觉得有些问题
你肯定是一个好爸爸	我那没有那些康乐消费	我那没有
不过我在你后面	忠厚保持到生命最后一刻	忠厚保持到最后
我有你的啊	你要找天线供应商	要找天线供应商
心里先有个数	你啥时候走	你啥时候
