demonstration	test_sentence	response
我也有过这样的经历	这是原版的	这是原版
你要是个男的就好了	因为我看她没什么兴趣	因为看没兴趣
你肯定是一个好爸爸	我没往这方面考虑过	没考虑过
她是个行政的主任	恩我正在订机票酒店什么的	我正在订
你什么时候打的电话	学校需要什么人	fail to follow
你能接受什么价位的	我只能找兼职的了	只能找兼职了
那是理想国	他们说暑假真不像个暑假	他们说暑假不像暑假
家是外地的	你是说那个图片吗	你是说图片吗
我也有过这样的经历	你看社区地图	看社区地图
家是外地的	你是男的女的呀	你是男的女的
你什么时候打的电话	那个男生很有你当年的感觉	那个男生有你的感觉
心里先有个数	我只能找兼职的了	只能找兼职的了
心里先有个数	你不是有他的号吗	fail to follow
那单词用什么书呢	新国标放宽了钢材的使用范围	新国标放宽了钢材的范围
小兵立大功	你就带着这些东西来就好了	你就带着这些东西来
我也要试试这个机构才行	呵呵只是我怕我的能力有限呀	fail to follow
他们学了奥数和奥英呀	尽管你也看不惯我和艳调情	fail to follow
反正我是没洗过十多分钟的脸	送礼也是个技术活	送礼是个技术活
你可以去研究这种社会课题了	每天往返路程需要多长时间	每天往返需要多长时间
房子都没有要什么电梯	那小子赚了不少钱	那小子赚了不少
他加入他们群了	恩我正在订机票酒店什么的	恩我正在订
它和启明是一个概念	你男人已经把你当成私有财产了	你男人已经把你当成
你下午几点结束	而且哟你看了很多书嘛	你看书
她是个行政的主任	一张胶片多少钱大概	一张胶片
