demonstration	test_sentence	response
我也有过这样的经历	俺双方都是独生子女	俺双方都是独生
她是个行政的主任	我说你认为什么车比较不错啊	我说你认为什么车
你去给我带个眼霜	个个都几十个学生	个个都学生
我有你的啊	那张有大师水平	那有大师水平
这个是耳鼻喉科的手术申请单	他也是四个月暑假啊	他也是
路由器在我这边	你下午几点结束	你下午结束
你下午几点结束	她的比我的好弄	她的好弄
我怎么觉得我有点晚睡强迫症	土地基金增强特区财政储备	土地基金增强
我们都是一家人	他加入他们群了	他加入了
咱没有那个本事跟着去学肯定不行	恩我正在订机票酒店什么的	恩我正在订机票酒店
你去给我带个眼霜	他们这几天可能去我小姨那里了	他们可能去我小姨那里了
心里先有个数	预产期什么时候啊	预产期什么时候
他是退工资的吧	那是理想国	那是理想
你认识新朋友没	网上有房型图	fail to follow
家里一堆事情	怀孕不是个好活	怀孕
你可以去研究这种社会课题了	我到过一家天线厂	fail to follow
我有你的啊	人家都是有专业人士照顾的	人家都是有照顾的
我有新衣服	这就是贫富差距的显现	这就是
你说你们这届的	你是本科生还是研究生呢	你是本科生还是研究生
我那时候也有	我也要试试这个机构才行	我要试试这个机构才行
你找天来我宿舍拿吧	我下周二就走了	下周二走
这个是耳鼻喉科的手术申请单	我和你一个年纪了	我和你
那单词用什么书呢	恩我正在订机票酒店什么的	恩我正在订什么的
书记今天下午回来	整个国家公园都建在一个活火山上	整个国家公园建在一个活火山上
