demonstration	test_sentence	response
我没有淘宝账号	或者你那个地方什么时候会招人呢	fail to follow
我预约了心脏彩超	当权者不能保护自己的国民	当权者不能保护
他也是四个月暑假啊	俺们这边游击队野战军自己折腾	俺们这边自己折腾
那是理想国	同质化竞争到底坑了谁的爹	同质化竞争到底坑了谁
他们学了奥数和奥英呀	你说你那里的算便宜了吧	你说了吧
不过我在你后面	你是不是有车老师的邮箱之类的	你有车老师的邮箱之类的
但我每天都会关注你的签名	反正我是没洗过十多分钟的脸	反正我是没洗过
我那时候也有	你们拓展是不是有那种攀岩啊	fail to follow
你下午几点结束	那你俩照什么主题	你俩主题
我也要试试这个机构才行	师傅的心在师母身上	师傅的心在师母身
这里晚上十一点了	我们这里要调试大屏幕用的	我们这里用的
我预约了心脏彩超	我提供电子版的	fail to follow
你半个月来一次	我不太好去她家做菜	我不太好去她家
我也有过这样的经历	我会吸取你们滴教训滴	我会吸取教训
我提供电子版的	咱们怎么个行程啊	咱们怎么个
你下午几点结束	祖上多少代都没这基因	祖上没这基因
你下午几点结束	这个是耳鼻喉科的手术申请单	耳鼻喉科的申请单
他们住一楼	节奏可能跟外企的差不多	节奏跟外企差不多
你肯定是一个好爸爸	你又表演啥节目呀亲	你又表演啥
反正我是没洗过十多分钟的脸	他们这几天可能去我小姨那里了	他们可能去我小姨那里了
我们都是一家人	你入市了几多钱	你入市了几多
我怎么觉得我有点晚睡强迫症	你公公肯定怕你和你对象乱花钱	你公公肯定怕你和你对象
不过我在你后面	哦我们没有冬季工装	哦我们没有冬季
我有新衣服	机会是你自己错失滴	机会是你自己错失
