demonstration	test_sentence	response
它和启明是一个概念	我都没你们电话	我都没你们
不过我在你后面	你下午几点结束	你下午几点
你可以去研究这种社会课题了	糊涂人糊涂账	糊涂人账
祖上多少代都没这基因	法律是道德的最底线	法律是道德的
你公布了他的心里话	你要是个男的就好了	你要是个男的
我还在那家电力公司	我懂他的意思	我懂
家是外地的	但我每天都会关注你的签名	每天关注签名
这个是耳鼻喉科的手术申请单	你办个招行和广发的就行	办个招行和广发的就行
我要打造巨星品牌	嗯我上周给我们部门的人讲课	上周讲课
我怎么觉得我有点晚睡强迫症	我也不知道他们的投诉电话	我也不知道他们的
你肯定是一个好爸爸	他是知青子女正在读博士	他是正在读博士
家里一堆事情	你看社区地图	社区地图
我没有淘宝账号	你男人已经把你当成私有财产了	fail to follow
我们都是一家人	你看我的签名	你看我的
它和启明是一个概念	我也要试试这个机构才行	我也要试试这个机构
咱没有那个本事跟着去学肯定不行	我想我适应能力还是很强的	我适应能力还是很强的
我路痴一个捏	我鄙视俺同学	我俺同学
你半个月来一次	但是公司有营销策划部门	公司有营销策划部门
我还在那家电力公司	网上有房型图	网上有
或者你那个地方什么时候会招人呢	防晒霜只能管一定时间	防晒霜能管一定时间
恩我正在订机票酒店什么的	我靠我真不该换这个签名的	fail to follow
书记今天下午回来	我找找他的照片	找他的照片
那我明天早上跟她说吧	你还记得你的账号吗	你还记得账号吗
路由器在我这边	我找别的系的	找别的系的
