demonstration	test_sentence	response
家是外地的	方向和汽车应该没什么关系	方向和汽车没关系
咱没有那个本事跟着去学肯定不行	那张有大师水平	那张大师水平
你说你们这届的	你们拓展是不是有那种攀岩啊	fail to follow
我靠我真不该换这个签名的	弱国就是大国的练兵场啊	fail to follow
你公布了他的心里话	我倒是没有考虑过这个问题	我没有考虑过
这里晚上十一点了	不过她应该也有些心理准备了	不过她了
你半个月来一次	送礼也是个技术活	送礼是技术活
你肯定是一个好爸爸	一节课多少钱	多少钱
哎我也是这个点起来的	你回来不写比赛材料吗	你回来不写材料吗
家是外地的	这样的说法也震动了我们那个政府	这样的说法也震动了政府
他也是四个月暑假啊	机会大把的	机会大把
我没有淘宝账号	哎我今天中午也没睡觉	fail to follow
我也要试试这个机构才行	以后人类也是转基因的了呢	以后人类也是转基因的了
你什么时候打的电话	这个公寓楼就是酒店式那种的	这个公寓楼就是酒店式的
你去给我带个眼霜	你们那边晚上几点啦	你们那边几点啦
他加入他们群了	但我每天都会关注你的签名	我每天都会关注你的签名
你要是个男的就好了	你觉得哪个行的最好	哪个行的最好
那单词用什么书呢	哎我今天中午也没睡觉	哎我今天中午没睡觉
我有你的啊	网上有房型图	网上有图
他们住一楼	你是什么时候来	fail to follow
他是退工资的吧	你是不是有车老师的邮箱之类的	fail to follow
你要是个男的就好了	我没用电压力锅给她做过	我没用电压力锅做过
你说你们这届的	我没往这方面考虑过	fail to follow
祖上多少代都没这基因	所以你换家医院看看不行吗	所以你换家医院看看
