demonstration	test_sentence	response
啥叫康乐消费	他们说暑假真不像个暑假	他们说暑假不像暑假
她是个行政的主任	哎我今天中午也没睡觉	哎我今天中午也没
我也要试试这个机构才行	你是不是有车老师的邮箱之类的	fail to follow
你找天来我宿舍拿吧	我跟你同学一个组啊	我跟你一个组啊
小兵立大功	我找别的系的	我找别的系
心里先有个数	俺双方都是独生子女	俺双方都是独生
我要打造巨星品牌	我同事说我的外套都没型	我同事说
你半个月来一次	我们现在客户需要这类的图书	我们客户需要这类图书
他是退工资的吧	动车多少钱	fail to follow
我明后天再给教练长打电话	机房里就一个交换机	就一个交换机
它和启明是一个概念	我靠我真不该换这个签名的	我靠我真不该换
你去给我带个眼霜	同学之间没有那多客套	同学之间没有那多
我靠我真不该换这个签名的	这个也是要计算机专业的吗	这个也是要计算机的吗
我靠我真不该换这个签名的	但是公司有营销策划部门	公司有营销策划部门
这个是耳鼻喉科的手术申请单	弱国就是大国的练兵场啊	弱国就是
这里晚上十一点了	利民经常干这种事情的	利民干这种事情的
但我每天都会关注你的签名	他问咱有免税政策嘛	他问咱有政策嘛
我们都是一家人	我到过一家天线厂	我到过天线厂
他们住一楼	啥叫康乐消费	康乐消费
祖上多少代都没这基因	她眼神有些像你母亲	fail to follow
它和启明是一个概念	他是知青子女正在读博士	他是知青子女
反正我是没洗过十多分钟的脸	它应该是我党的标杆城市啊	fail to follow
你找天来我宿舍拿吧	成人比赛全是业余的	fail to follow
你肯定是一个好爸爸	我也要试试这个机构才行	我也要试试
