demonstration	test_sentence	response
房子都没有要什么电梯	你在哪个中介啊	你在哪个中介
书记今天下午回来	你有铁饭碗就好好珍惜吧	fail to follow
你要是个男的就好了	我靠我真不该换这个签名的	我不该换签名的
那单词用什么书呢	预产期什么时候啊	预产期啊
小兵立大功	他应该没多久假期吧	他应该没假期
但我每天都会关注你的签名	我去找我妈吃饭了	我去找我妈了
路由器在我这边	她的比我的好弄	她的比我的好
家是外地的	上下水是房间的大头	上下水是大头
家里一堆事情	恩我正在订机票酒店什么的	恩我正在订
家是外地的	因为我看她没什么兴趣	因为她没兴趣
它和启明是一个概念	然后你把钱打到我的支付宝	然后你把钱打到
哎我也是这个点起来的	我去年一年没有存到钱哦	我去年一年没有存到钱
你肯定是一个好爸爸	你不是有他的号吗	你不是有吗
哎我也是这个点起来的	那他不是不跟你们的行程一样了	那他不是不跟你们一样了
你认识新朋友没	或者你那个地方什么时候会招人呢	fail to follow
它和启明是一个概念	这个是小影院	这个是
啥叫康乐消费	个个都几十个学生	个个都几十个
祖上多少代都没这基因	我说你认为什么车比较不错啊	我说你认为什么车不错啊
他们住一楼	洋插队是什么意思	洋插队意思
那是理想国	你头像怎么是黑的	你头像是黑的
我也要试试这个机构才行	你在那公司里做过吧	你在那公司做过吧
你认识新朋友没	那张有大师水平	那张大师水平
我提供电子版的	主专业不是我们学院就是学校的	主专业不是我们学院
你肯定是一个好爸爸	这个也是要计算机专业的吗	这个也是吗
