demonstration	test_sentence	response
书记今天下午回来	你还有一个小时吧	你还有一个小时
他们学了奥数和奥英呀	我知道那个地方	fail to follow
你是怎么知道这篇文章的	嗯我上周给我们部门的人讲课	我上周给我们部门的人讲课
你发到我信箱吧	所以你换家医院看看不行吗	fail to follow
你肯定是一个好爸爸	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗刮不出
反正我是没洗过十多分钟的脸	这个领导可能有领导的想法吧	这个领导可能有想法
我靠我真不该换这个签名的	你就看请求那里	你就请求那里
他是退工资的吧	你们是现代版的爱情神话	现代版的爱情神话
我那时候也有	那不是你父母来了吗	不是你父母来了吗
你可以去研究这种社会课题了	个人事情方面我觉得我没什么动力	个人事情没动力
你可以去研究这种社会课题了	我们周二晚上还有女生节晚会	周二晚上还有女生节晚会
我没有淘宝账号	你租我现在这个房间	你租我房间
恩我正在订机票酒店什么的	到现在我都只能摸摸它脑袋而已	到现在我都只能摸摸它
我们都是一家人	他们说暑假真不像个暑假	他们说暑假不像暑假
我要打造巨星品牌	现在你用什么模块	现在你用什么
或者你那个地方什么时候会招人呢	父母都在事业单位工作	父母在事业单位工作
你去给我带个眼霜	我也觉得男的好	男的好
我们都是一家人	我之前有认识另外一位医生	我之前认识医生
我有新衣服	土地基金增强特区财政储备	土地基金增强特区
恩我正在订机票酒店什么的	你要用护士的工号	你要用护士的
不过我在你后面	你看我的签名	你看我的
恩我正在订机票酒店什么的	我觉得我婆婆神经有些问题	我觉得我婆婆有些问题
那是理想国	那他不是不跟你们的行程一样了	那他不是
你可以去研究这种社会课题了	他知道这个事	fail to follow
