demonstration	test_sentence	response
小兵立大功	反正我是没洗过十多分钟的脸	没洗过十多分钟的脸
我也有过这样的经历	书记今天下午回来	书记今天回来
你说你们这届的	恩我正在订机票酒店什么的	恩正在订机票酒店
他加入他们群了	路由器在我这边	路由器在我这
我也有过这样的经历	奶妈是不是切断了跟外界滴联系啊	奶妈是不是切断了联系啊
路由器在我这边	我下班去买点药	下班买药
我也要试试这个机构才行	我下采购单	下采购单
但我每天都会关注你的签名	关键你男人家请客就行	关键你男人家请客
你发到我信箱吧	他们报了什么兴趣班	他们报了什么班
你看社区地图	不过她应该也有些心理准备了	不过她应该也有些准备了
那是理想国	我刚去看了一下所谓的米和油	我刚去看了一下
路由器在我这边	你总是能看到营销的本质	fail to follow
那单词用什么书呢	她前一段时间在幼儿园打工	fail to follow
你肯定是一个好爸爸	你有什么经验没	有经验没
祖上多少代都没这基因	编译出啥问题了	编译出问题了
我明后天再给教练长打电话	这是个语气词啊	是个语气词啊
我明后天再给教练长打电话	你下午几点结束	下午几点结束
你找天来我宿舍拿吧	土地基金增强特区财政储备	fail to follow
她是个行政的主任	我看那车还不错	我看
我没有淘宝账号	那是教育的问题	那是教育
她是个行政的主任	她也是放弃了孩子的上课	她也是
你肯定是一个好爸爸	我在看那套小说	我在看
恩我正在订机票酒店什么的	我去找我妈吃饭了	我去找我妈了
我预约了心脏彩超	我就见过好几个这样的人	我就见过好几个
