demonstration	test_sentence	response
你发到我信箱吧	那是理想国	那是国
他也是四个月暑假啊	还是你们在哪里再要一个孩子啊	还是啊
房子都没有要什么电梯	我在等最新的电池了	我在等最新电池
他们学了奥数和奥英呀	所以你换家医院看看不行吗	换家医院不行吗
他们住一楼	灵感来自我师母	灵感来自师母
你肯定是一个好爸爸	囚犯参与剧本创作获殊荣	囚犯参与创作获殊荣
啥叫康乐消费	你问问销售的价格	问销售价格
他也是四个月暑假啊	我看中了件欧时力的大衣	fail to follow
我没有淘宝账号	他们这几天可能去我小姨那里了	他们可能去我小姨那里了
小兵立大功	哎我今天中午也没睡觉	我今天中午也没睡觉
你可以去研究这种社会课题了	哎我也是这个点起来的	我也是这个点起来的
恩我正在订机票酒店什么的	一张胶片多少钱大概	一张胶片多少钱
反正我是没洗过十多分钟的脸	你发我邮箱	你发我
或者你那个地方什么时候会招人呢	其他都是园林类的	fail to follow
心里先有个数	哦我们没有冬季工装	哦我们没有冬季
钱到位你就买你单位的吧	那张有大师水平	fail to follow
你公布了他的心里话	我先洗把脸你忙会儿	我先洗把脸
我没有淘宝账号	以前你是时尚达人	以前你是
她是个行政的主任	因为我们下学期有开理论犯罪学	我们下学期有
他们学了奥数和奥英呀	我懂他的意思	fail to follow
他们住一楼	我可没那个耐心了	我没耐心了
你可以去研究这种社会课题了	那你俩照什么主题	你俩照什么主题
心里先有个数	我说你认为什么车比较不错啊	我说你认为什么车不错啊
心里先有个数	我觉得我婆婆神经有些问题	我觉得我婆婆有些问题
