demonstration	test_sentence	response
那我明天早上跟她说吧	你在那公司里做过吧	你在那公司里做过
这里晚上十一点了	忠厚保持到生命最后一刻	忠厚到最后
书记今天下午回来	你昨儿个晚上又做贼去了	你做贼去了
房子都没有要什么电梯	这个公寓楼就是酒店式那种的	这个公寓楼酒店式
那我明天早上跟她说吧	那张有大师水平	那有大师水平
家里一堆事情	我们住哪个酒店	我们酒店
它和启明是一个概念	我也是女孩子哦	我也是
祖上多少代都没这基因	我预约了心脏彩超	我预约了心脏
反正我是没洗过十多分钟的脸	你联系一下我们销售经理	你联系销售经理
小兵立大功	你们公司叫什么名称	你们公司叫什么
我也有过这样的经历	我爸只活在自己的世界里	我爸只活在自己的世界
我靠我真不该换这个签名的	你公公肯定怕你和你对象乱花钱	fail to follow
他是退工资的吧	我周日晚上走	周日晚上
你看社区地图	那张有大师水平	那张
他们住一楼	你自己住间房还是跟别人一起住啊	你自己住间房还是跟别人一起住
他是退工资的吧	啥叫康乐消费	啥康乐消费
你公布了他的心里话	旧手机还在你那里吗	旧手机还在吗
他也是四个月暑假啊	他一般不参加我的活动	fail to follow
你能接受什么价位的	我们只是公司的一个部门	我们只是一个部门
我预约了心脏彩超	我比较喜欢头脑对抗	我喜欢头脑对抗
不过我在你后面	网上有房型图	网上有图
那单词用什么书呢	你们是开发商还是营销策划	fail to follow
钱到位你就买你单位的吧	那是因为你自己这样觉得	因为你觉得
那是理想国	这个交通标识是什么意思	这个交通标识
