demonstration	test_sentence	response
你半个月来一次	你要有这种信念呀	你要有信念呀
你可以去研究这种社会课题了	尽管你也看不惯我和艳调情	尽管你看不惯我和艳调情
你什么时候打的电话	户口下月才能迁	户口下月迁
这个是耳鼻喉科的手术申请单	那你还不就拿个提成	那你还不就
咱没有那个本事跟着去学肯定不行	你是项目的骨干	你是项目骨干
你下午几点结束	你那里还有我的照片吗	你照片
它和启明是一个概念	我这里是晚上八点	fail to follow
我靠我真不该换这个签名的	俺们这边游击队野战军自己折腾	俺们游击队自己折腾
他加入他们群了	我预约了心脏彩超	我预约了
我有新衣服	你觉得哪个行的最好	你觉得哪个行的
你是怎么知道这篇文章的	我周日晚上走	我走
我有你的啊	她眼神有些像你母亲	她眼神像你母亲
我怎么觉得我有点晚睡强迫症	你啥时来	你来
我也有过这样的经历	你去给我带个眼霜	你去给我带个
你去给我带个眼霜	嗯我上周给我们部门的人讲课	我上周给我们部门讲课
当权者不能保护自己的国民	你是哪个车次	你是哪个
你看社区地图	我先看看他们接不接受境外信用卡	我先看看他们接不接受
我们都是一家人	那你就宁愿不结婚也不要华师的	不结婚不要华师的
那单词用什么书呢	这么多年的朋友搞得跟个外人似得	fail to follow
啥叫康乐消费	人家都是有专业人士照顾的	fail to follow
你半个月来一次	你在那公司里做过吧	你在那公司里做过
我明后天再给教练长打电话	你啥时候走	fail to follow
我怎么觉得我有点晚睡强迫症	他不管这些子事	他不管
我那时候也有	我可以说里面的狗可爱么	fail to follow
