demonstration	test_sentence	response
你认识新朋友没	我没用电压力锅给她做过	我没用电压力锅做过
那单词用什么书呢	因为我手机是白的	fail to follow
啥叫康乐消费	呵呵咱俩差一辈了	呵呵咱俩差一辈
你认识新朋友没	我准备了好长时间嗯	我准备了嗯
当权者不能保护自己的国民	利民经常干这种事情的	利民经常干
你要是个男的就好了	我也要试试这个机构才行	我也要试试这个才行
你看社区地图	楼顶各种小花园	楼顶花园
反正我是没洗过十多分钟的脸	他说我与时代脱节了	他说我脱节了
你看社区地图	她前一段时间在幼儿园打工	她前一段时间在幼儿园
你找天来我宿舍拿吧	他们住一楼	fail to follow
我也要试试这个机构才行	我这里是晚上八点	我这里晚上八点
你找天来我宿舍拿吧	你可以问问其他客户	其他客户
书记今天下午回来	我鄙视俺同学	鄙视同学
你发到我信箱吧	我等下写个大概数给你发过去	我写个大概数给你发过去
家里一堆事情	你那边现在几点	你那边
我提供电子版的	我预约了心脏彩超	我预约了
书记今天下午回来	人家都是有专业人士照顾的	有专业人士照顾
或者你那个地方什么时候会招人呢	我靠我真不该换这个签名的	我靠我真该换这个签名的
那是理想国	我靠我真不该换这个签名的	我靠
我怎么觉得我有点晚睡强迫症	于是我更加关注这支球队	我更加关注这支球队
房子都没有要什么电梯	我们自己去搞自己的	我们自己搞自己的
恩我正在订机票酒店什么的	我已经不会为这些事情纠结了	我已经不会纠结了
你去给我带个眼霜	我的微博里好多照片	我的微博好多照片
他们学了奥数和奥英呀	那是你一辈子的事耶	那是你的事耶
