demonstration	test_sentence	response
你发到我信箱吧	我已经不在乎了反正是太平公主	不在乎了反正是太平公主
你去给我带个眼霜	户口下月才能迁	下月才能迁
啥叫康乐消费	咱们怎么个行程啊	咱们行程啊
你说你们这届的	你是男的女的呀	你是男的呀
我靠我真不该换这个签名的	我周日晚上走	周日晚上
你是怎么知道这篇文章的	消费者是大赢家	消费者大赢家
这个是耳鼻喉科的手术申请单	你要根据我们模块上的接口来配置	你要根据接口来配置
你发到我信箱吧	我只能找兼职的了	我只能找兼职了
家是外地的	那是旧社会	fail to follow
我怎么觉得我有点晚睡强迫症	他们可能是通过其他渠道知道的	他们可能是通过其他渠道
我要打造巨星品牌	那你就吃点饭打发一下时间嘛	那你就吃点饭
但我每天都会关注你的签名	我要打多少年的工呀	我要打多少年的工
那是理想国	我就该当家庭主妇哈哈哈	我就该
但我每天都会关注你的签名	我也有过这样的经历	我也有过
恩我正在订机票酒店什么的	土地基金增强特区财政储备	土地基金增强
我有新衣服	我没有干妈的微信	我没有
小兵立大功	我还有点佩服你师傅这样的人	我还有点佩服你师傅
你说你们这届的	整个国家公园都建在一个活火山上	整个国家公园都建在活火山上
我没有淘宝账号	友情是体系外额外的东西	友情是额外的
当权者不能保护自己的国民	这就是贫富差距的显现	这就是贫富差距
或者你那个地方什么时候会招人呢	尽管你也看不惯我和艳调情	尽管你看不惯我和艳调情
我也要试试这个机构才行	他也是四个月暑假啊	他也是四个月啊
你发到我信箱吧	额我不是这个意思哦	额不是这个意思哦
当权者不能保护自己的国民	这个要熊猫的那个	这个要熊猫
