demonstration	test_sentence	response
你发到我信箱吧	网上有房型图	网上有图
它和启明是一个概念	我也不知道他们的投诉电话	我也不知道
这里晚上十一点了	你啥时候来	fail to follow
家是外地的	你就带着这些东西来就好了	带着这些东西来
反正我是没洗过十多分钟的脸	我怕她知道我们的聊天	我怕她知道
你可以去研究这种社会课题了	我同事说我的外套都没型	我同事说
你下午几点结束	我说你认为什么车比较不错啊	我认为车不错
祖上多少代都没这基因	但是我在别的地方做	但是我在别的地方
我有你的啊	我爸只活在自己的世界里	我爸只活在世界里
我明后天再给教练长打电话	我没有淘宝账号	我淘宝账号
你下午几点结束	户口下月才能迁	户口迁
不过我在你后面	路由器在我这边	路由器在我这
我要打造巨星品牌	我可没那么多钱	我可没那么多
房子都没有要什么电梯	你跟销售经理说说	你跟销售经理说
他们学了奥数和奥英呀	我都是问中文的	我问中文的
咱没有那个本事跟着去学肯定不行	这个是耳鼻喉科的手术申请单	这个是
你发到我信箱吧	你去接触个新人嘛	你去接触嘛
你是怎么知道这篇文章的	到现在我都只能摸摸它脑袋而已	到现在我都只能摸摸它
这个是耳鼻喉科的手术申请单	父母都在事业单位工作	父母都工作
你半个月来一次	那你就吃点饭打发一下时间嘛	你吃点饭打发时间嘛
心里先有个数	我们周二晚上还有女生节晚会	周二晚上女生节晚会
反正我是没洗过十多分钟的脸	你在哪个中介啊	你在哪个中介
你是怎么知道这篇文章的	你啥时候走	啥时候
你什么时候打的电话	哎我今天中午也没睡觉	我今天中午也没睡觉
