demonstration	test_sentence	response
钱到位你就买你单位的吧	你说模块上的接口吗	说模块上的接口吗
你说你们这届的	我预约了心脏彩超	我预约了
当权者不能保护自己的国民	恩我有现成的	恩有现成的
祖上多少代都没这基因	我也是女孩子哦	fail to follow
咱没有那个本事跟着去学肯定不行	人家都是有专业人士照顾的	人家有专业人士照顾
家是外地的	他们没有经济来源吗	他们没有经济来源
你下午几点结束	网上有房型图	网上房型图
我明后天再给教练长打电话	那他不是不跟你们的行程一样了	那他不是不跟你们一样了
她是个行政的主任	你总是能看到营销的本质	你是
你能接受什么价位的	你换用皮卡车吧	换用皮卡车吧
你发到我信箱吧	改革开放不止一条路	改革开放不止
我那时候也有	友情是体系外额外的东西	友情是额外的东西
你看社区地图	那个是所有的	fail to follow
钱到位你就买你单位的吧	哎我也是这个点起来的	我也是这个点起来的
你可以去研究这种社会课题了	他是我小学的好友	他是我小学的
路由器在我这边	弱国就是大国的练兵场啊	弱国就是练兵场啊
我那时候也有	那小子赚了不少钱	小子赚了不少钱
那我明天早上跟她说吧	你要用护士的工号	你要用护士的号
我怎么觉得我有点晚睡强迫症	我只能找兼职的了	我只能找
不过我在你后面	你是怎么知道这篇文章的	你是怎么知道的
钱到位你就买你单位的吧	他不是你亲弟弟吧	他不是你弟弟吧
你看社区地图	但我每天都会关注你的签名	我关注你的签名
你说你们这届的	思想落实于具体形式	思想落实
但我每天都会关注你的签名	情感的缺失给我造成不少的困扰	缺失给我造成困扰
