demonstration	test_sentence	response
房子都没有要什么电梯	你啥时候走	你走
我们都是一家人	当权者不能保护自己的国民	当权者不能保护
那我明天早上跟她说吧	我预约了心脏彩超	我预约了彩超
你半个月来一次	关键是铁饭碗刮不出多少金子来啊	铁饭碗刮不出金子啊
你半个月来一次	钱到位你就买你单位的吧	钱到位
我没有淘宝账号	这是互相的	互相的
你发到我信箱吧	你男人已经把你当成私有财产了	fail to follow
咱没有那个本事跟着去学肯定不行	你有什么经验没	你有经验没
我路痴一个捏	欧元促进电子商务发展	fail to follow
我也要试试这个机构才行	你们是什么公司啊	你们是什么公司
我要打造巨星品牌	反正我觉得自己是这样的	我觉得自己是这样的
你要是个男的就好了	你是怎么知道这篇文章的	怎么知道这篇文章的
我们都是一家人	你是说那个图片吗	你是说那个图片
我明后天再给教练长打电话	其实里面也没有爱情故事	里面也没有爱情故事
这个是耳鼻喉科的手术申请单	我下采购单	我下
他们住一楼	尽管你也看不惯我和艳调情	尽管你看不惯我和艳调情
我也要试试这个机构才行	他应该没多久假期吧	他应该没多久假期
我也有过这样的经历	反正我觉得我爸妈也不着急我嫁人	反正我觉得我爸妈也不着急
你可以去研究这种社会课题了	你不在一早上了	你不在了
祖上多少代都没这基因	他们可能是通过其他渠道知道的	fail to follow
我有你的啊	你下午几点结束	下午几点结束
我也要试试这个机构才行	还是你们在哪里再要一个孩子啊	还是在哪里再要一个孩子啊
这个是耳鼻喉科的手术申请单	我就开了个台球厅和一个网络公司	我就开了
你公布了他的心里话	一张胶片多少钱大概	一张胶片多少钱
