demonstration	test_sentence	response
你下午几点结束	你看我的签名	你签名
他是退工资的吧	洋插队是什么意思	洋插队是什么
我路痴一个捏	我在网上查不到什么资料啊	我查不到资料
我们都是一家人	恩我正在订机票酒店什么的	恩我正在订
或者你那个地方什么时候会招人呢	嗯我上周给我们部门的人讲课	fail to follow
那是理想国	这是原版的	这是原版
他加入他们群了	情感的缺失给我造成不少的困扰	fail to follow
他们学了奥数和奥英呀	我们换了新领导	fail to follow
他们住一楼	我们没有初稿这一说	我们没有初稿
那是理想国	我下采购单	我下单
那是理想国	以后人类也是转基因的了呢	以后人类也是
你找天来我宿舍拿吧	我是借用你的话	我借用你的话
他加入他们群了	这个公寓楼就是酒店式那种的	这个公寓楼就是酒店式的
我还在那家电力公司	老公也在我这边	老公也在
你什么时候打的电话	我带自己的电脑啊	我带电脑
他加入他们群了	我可没那么多钱	我没那么多钱
你看社区地图	我爸只活在自己的世界里	我爸只活
那单词用什么书呢	土地基金增强特区财政储备	土地基金增强特区储备
家里一堆事情	这里晚上十一点了	这里十一点了
祖上多少代都没这基因	这里有个天伦不不孕不育医院	这里有个天伦不孕不育
路由器在我这边	祖上多少代都没这基因	祖上没这基因
房子都没有要什么电梯	他加入他们群了	加入他们群了
他们住一楼	我要打多少年的工呀	我要打工
它和启明是一个概念	我提供电子版的	我提供电子版
