demonstration	test_sentence	response
我明后天再给教练长打电话	你打下我电话吧	fail to follow
你要是个男的就好了	那张有大师水平	那张大师水平
你能接受什么价位的	你有宽胶带吗	有宽胶带吗
你肯定是一个好爸爸	你是男的女的呀	fail to follow
啥叫康乐消费	钱到位你就买你单位的吧	钱到位买单位
但我每天都会关注你的签名	我下周二就走了	下周二就走了
我还在那家电力公司	他们这几天可能去我小姨那里了	他们可能去我小姨那里了
他是退工资的吧	到现在我都只能摸摸它脑袋而已	到现在我只能摸脑袋
我预约了心脏彩超	土地基金增强特区财政储备	土地基金增强
你发到我信箱吧	你联系一下我们销售经理	你联系一下
家里一堆事情	土地基金增强特区财政储备	特区财政储备
我们都是一家人	他也是四个月暑假啊	他也是四个月
反正我是没洗过十多分钟的脸	我完全没有什么门道	我没有门道
反正我是没洗过十多分钟的脸	那他不是不跟你们的行程一样了	那他不是不跟你们了
我没有淘宝账号	尽管你也看不惯我和艳调情	尽管你也看不惯
你说你们这届的	你敢嘲笑你哥	你敢嘲笑
它和启明是一个概念	这个是耳鼻喉科的手术申请单	这个是耳鼻喉科的
你找天来我宿舍拿吧	他应该没多久假期吧	他没多久假期吧
我有新衣服	我有你的啊	我有你的
我明后天再给教练长打电话	我就一个床一个桌子啊	就一个床一个桌子啊
我怎么觉得我有点晚睡强迫症	我那没有那些康乐消费	我那没有
心里先有个数	我周四晚火车	我周四晚
你找天来我宿舍拿吧	你可以搜索一下他的文章什么的	你可以搜索他的文章
那单词用什么书呢	你是什么时候来	你是什么时候
