demonstration	test_sentence	response
你去给我带个眼霜	土地基金增强特区财政储备	土地基金增强特区财政
我预约了心脏彩超	欧元促进电子商务发展	欧元促进
我也要试试这个机构才行	他们这几天可能去我小姨那里了	他们这几天可能去我小姨那里
我也要试试这个机构才行	我们按这个标准交	按这个标准交
钱到位你就买你单位的吧	你昨儿个晚上又做贼去了	昨儿个晚上又做贼去了
路由器在我这边	哎这伤心是一时的	伤心是一时的
但我每天都会关注你的签名	你看社区地图	你看地图
我那时候也有	我的英文版在我这里啊	英文版在我这里啊
房子都没有要什么电梯	你能接受什么价位的	你能接受什么价位
家里一堆事情	这个公寓楼就是酒店式那种的	这个公寓楼就是酒店式
我提供电子版的	他也是四个月暑假啊	他也是四个月
你可以去研究这种社会课题了	男人不是女人的全部	男人不是全部
我怎么觉得我有点晚睡强迫症	你有朋友找女朋友吗	你有
他们学了奥数和奥英呀	你找天来我宿舍拿吧	你来我宿舍拿吧
你半个月来一次	路由器在我这边	fail to follow
我路痴一个捏	我带点小不点的小衣架	我小衣架
我也要试试这个机构才行	原来你是个诗人	原来你是诗人
心里先有个数	我上次摸过她孩子的屁股了	我上次摸过她孩子
我还在那家电力公司	每天往返路程需要多长时间	每天往返
他们学了奥数和奥英呀	你是我的初恋	fail to follow
你公布了他的心里话	独立学院的就一个商贸英语类专业	独立学院的就一个
我有你的啊	那是你一辈子的事耶	那是一辈子的事耶
我要打造巨星品牌	啥叫康乐消费	啥叫康乐
那我明天早上跟她说吧	那是理想国	fail to follow
