demonstration	test_sentence	response
那我明天早上跟她说吧	书记今天下午回来	fail to follow
或者你那个地方什么时候会招人呢	我父母这次去我姐姐家	fail to follow
家是外地的	我要打多少年的工呀	我要打工
不过我在你后面	我不知道他们邮箱	我不知道他们
你要是个男的就好了	民主是不是好东西	是不是好东西
我提供电子版的	楼顶各种小花园	楼顶小花园
我有你的啊	骨子里奔流着新闻热血	骨子里奔流着热血
你找天来我宿舍拿吧	我就一个床一个桌子啊	我就床桌子啊
我还在那家电力公司	上下水是房间的大头	上下水是大头
我也要试试这个机构才行	不过我在你后面	不过我在后面
你去给我带个眼霜	很多厂家也会做甲方的工作	很多厂家也会做甲方的
心里先有个数	我们现在客户需要这类的图书	我们现在客户需要这类图书
但我每天都会关注你的签名	钱从你那里走	fail to follow
你说你们这届的	这是个语气词啊	这是个语气词
它和启明是一个概念	徒弟只能做到这个程度	徒弟只能做到
祖上多少代都没这基因	网上有房型图	网上有房型
我没有淘宝账号	其实穷也是一种幸福	其实穷也是一种
我靠我真不该换这个签名的	那个适合小婴儿	fail to follow
那单词用什么书呢	这是同学的婚纱	fail to follow
我靠我真不该换这个签名的	你去给我带个眼霜	眼霜
他们学了奥数和奥英呀	我提供电子版的	我提供的
你下午几点结束	你看社区地图	你社区地图
你下午几点结束	我们做弱电系统	我们弱电系统
祖上多少代都没这基因	教师待遇太低是根本原因	教师待遇太低是根本
