demonstration	test_sentence	response
我路痴一个捏	一节课多少钱	一节钱
那我明天早上跟她说吧	因为这里面有一些程序要走吧	因为这里面有一些程序要走
他是退工资的吧	它分蛮多版面	它分版面
你找天来我宿舍拿吧	账务公开什么的跟组织结构无关	账务公开跟组织结构无关
家是外地的	那你还是打印电子版的吧	打印电子版
家是外地的	尽管你也看不惯我和艳调情	尽管你看不惯
我那时候也有	我们这里要调试大屏幕用的	我们要调试大屏幕
他们住一楼	这个交通标识是什么意思	这个交通标识是什么
不过我在你后面	所以你换家医院看看不行吗	所以你换家医院看看
她是个行政的主任	反正我觉得自己是这样的	我是
这里晚上十一点了	弱国就是大国的练兵场啊	fail to follow
我有新衣服	他们报了什么兴趣班	他们报了
路由器在我这边	患难见真情	fail to follow
我怎么觉得我有点晚睡强迫症	啥叫康乐消费	啥叫康乐
反正我是没洗过十多分钟的脸	你男人已经把你当成私有财产了	你男人已经把你当成私有财产
你什么时候打的电话	我这里是晚上八点	我这是晚上八点
你什么时候打的电话	我已经不会为这些事情纠结了	我不会为这些事情纠结了
那是理想国	最多你是多买一个保险	最多你是多买一个
你半个月来一次	你给我报个价吧	你报价吧
家是外地的	还是你们在哪里再要一个孩子啊	还是要孩子啊
我有新衣服	你机票多少钱	fail to follow
我没有淘宝账号	你可以问问其他客户	问其他客户
你发到我信箱吧	那你就吃点饭打发一下时间嘛	那你就吃点饭嘛
他也是四个月暑假啊	我的微博里好多照片	fail to follow
