demonstration	test_sentence	response
你能接受什么价位的	你男人已经把你当成私有财产了	你男人已经把你当成私有财产
我预约了心脏彩超	我鄙视俺同学	我鄙视
你看社区地图	你下午几点结束	下午几点结束
房子都没有要什么电梯	所以你换家医院看看不行吗	换家医院看看不行吗
家里一堆事情	路由器在我这边	路由器这边
心里先有个数	因为我手机是白的	fail to follow
我还在那家电力公司	那个旅馆在最边上	那个旅馆在边上
恩我正在订机票酒店什么的	你自己住间房还是跟别人一起住啊	你住间房还是跟别人一起住啊
我没有淘宝账号	那个适合小婴儿	那个适合
钱到位你就买你单位的吧	利民经常干这种事情的	利民经常干这事的
我要打造巨星品牌	所以你换家医院看看不行吗	你换家医院
钱到位你就买你单位的吧	那你就吃点饭打发一下时间嘛	fail to follow
你认识新朋友没	你下午几点结束	下午几点结束
你什么时候打的电话	最多你是多买一个保险	fail to follow
我没有淘宝账号	我也不知道他啥时候回来	我不知道
你肯定是一个好爸爸	但是公司有营销策划部门	但是公司有
啥叫康乐消费	尽管你也看不惯我和艳调情	尽管你也看不惯
书记今天下午回来	它应该是我党的标杆城市啊	它是我党的标杆城市
你可以去研究这种社会课题了	那你就吃点饭打发一下时间嘛	fail to follow
家是外地的	他不是我老公	他不是
钱到位你就买你单位的吧	我要打多少年的工呀	我要打多少年呀
我怎么觉得我有点晚睡强迫症	电脑就是处理器显卡和内存	电脑就是
反正我是没洗过十多分钟的脸	我下班去买点药	我下班去买药
她是个行政的主任	昨天那个阿姐叫什么名字啊	昨天那个阿姐
