demonstration	test_sentence	response
祖上多少代都没这基因	他也是四个月暑假啊	fail to follow
它和启明是一个概念	我也觉得男的好	fail to follow
你公布了他的心里话	因为这些个数要和审计报告对应的	fail to follow
房子都没有要什么电梯	但是公司有营销策划部门	公司有营销策划部门
我还在那家电力公司	因为这里面有一些程序要走吧	因为有程序要走
你找天来我宿舍拿吧	样子和我小时候一模一样	样子和小时候一样
我也要试试这个机构才行	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗刮不出金子啊
他加入他们群了	你下午几点结束	下午几点结束
钱到位你就买你单位的吧	你下午几点结束	下午几点结束
我明后天再给教练长打电话	但是公司有营销策划部门	但是
你看社区地图	你要根据我们模块上的接口来配置	你要配置
你半个月来一次	你找天来我宿舍拿吧	你来我宿舍拿吧
我没有淘宝账号	我倒是没有考虑过这个问题	我倒是没有
你找天来我宿舍拿吧	不过我在你后面	我在你后面
我有你的啊	机房里就一个交换机	机房里就一个
这个是耳鼻喉科的手术申请单	那你就吃点饭打发一下时间嘛	吃点饭
祖上多少代都没这基因	土地基金增强特区财政储备	土地基金增强特区财政
我那时候也有	我这里是晚上八点	我这里八点
那我明天早上跟她说吧	你这个地址到什么时候有效呢	fail to follow
她是个行政的主任	你觉得哪个行的最好	哪个行的最好
这里晚上十一点了	那你就吃点饭打发一下时间嘛	那你就吃点饭嘛
那是理想国	现在这里早上十点半	现在这里
你认识新朋友没	那是我们的共性	那是我们的
你下午几点结束	他加入他们群了	他加入他们
