demonstration	test_sentence	response
你能接受什么价位的	因为我看她没什么兴趣	因为我看她
我也有过这样的经历	那盘菜是红烧排骨	那盘菜是红烧
你能接受什么价位的	我也是去看看学校和环境的	我也是去看看
你肯定是一个好爸爸	你发到我信箱吧	发到我信箱吧
我那时候也有	土地基金增强特区财政储备	fail to follow
你是怎么知道这篇文章的	你要是个男的就好了	要是个男的就好了
我怎么觉得我有点晚睡强迫症	我预约了心脏彩超	我预约了
祖上多少代都没这基因	我在抢专家号呢	我在抢专家号
他们学了奥数和奥英呀	你要是个男的就好了	你好了
他们住一楼	那你就买植村秀的	那你就买植村秀
我有你的啊	现在你用什么模块	现在用什么模块
他也是四个月暑假啊	那张有大师水平	fail to follow
反正我是没洗过十多分钟的脸	土地基金增强特区财政储备	土地基金增强财政储备
哎我也是这个点起来的	这是我的简历	fail to follow
我靠我真不该换这个签名的	因为这些个数要和审计报告对应的	这些个数要和审计报告对应的
他们住一楼	我是给我爱人定的	我是给爱人定的
我也要试试这个机构才行	我也是女孩子哦	我也是女孩哦
我怎么觉得我有点晚睡强迫症	飞月的也在我这里	飞月的也在
他们住一楼	你给我说你什么时候有时间	你说什么时候有时间
这里晚上十一点了	你看社区地图	fail to follow
啥叫康乐消费	那你就吃点饭打发一下时间嘛	你就吃点饭
你找天来我宿舍拿吧	基本她没管家庭和小孩	基本她没管
我靠我真不该换这个签名的	我发离线文件吧	我发文件吧
他也是四个月暑假啊	你想多少人	fail to follow
