demonstration	test_sentence	response
你要是个男的就好了	网上有房型图	网上有图
我们都是一家人	但是公司有营销策划部门	公司有营销策划部门
你找天来我宿舍拿吧	啥叫康乐消费	fail to follow
你能接受什么价位的	现在儿子肯定多数听老婆的	现在儿子肯定听老婆的
我们都是一家人	你在哪个医院	你在哪个
你说你们这届的	你不是有他的号吗	你不是有他的号
你认识新朋友没	现在这里早上十点半	现在早上十点半
你可以去研究这种社会课题了	以前你是时尚达人	fail to follow
你可以去研究这种社会课题了	网上有房型图	网上有图
我怎么觉得我有点晚睡强迫症	他们报了什么兴趣班	他们报了
当权者不能保护自己的国民	最近我们这里下了很多场大雪	最近下了很多大雪
你看社区地图	你那边应该就是保洁的了	你那边就是保洁的了
哎我也是这个点起来的	他是纯爷们	他是爷们
你公布了他的心里话	这个能不能加点内容	这个能不能加点
我有新衣服	孩子们去同学家过生日去了	孩子们去了
你公布了他的心里话	我下个月去买车	我下个月去
你是怎么知道这篇文章的	我不知道他们邮箱	fail to follow
祖上多少代都没这基因	哎我今天中午也没睡觉	哎我今天中午也没
你什么时候打的电话	毒狗的分身有持续时间么	fail to follow
我靠我真不该换这个签名的	我刚给那个男孩说了	我刚给那男孩说了
你认识新朋友没	这里晚上十一点了	这里十一点了
我那时候也有	同事都说我脸圆了	同事都说
我那时候也有	我下周二就走了	下周二就走了
房子都没有要什么电梯	他知道这个事	他知道
