demonstration	test_sentence	response
它和启明是一个概念	房子都没有要什么电梯	房子都没有要
我那时候也有	男人不是女人的全部	男人不是全部
家是外地的	小兵立大功	小兵立
你说你们这届的	你要是个男的就好了	你要是个男的
我有新衣服	那你就吃点饭打发一下时间嘛	你就吃点饭
不过我在你后面	我这里是晚上八点	我这里是晚上
那我明天早上跟她说吧	以前你是时尚达人	fail to follow
家里一堆事情	那张有大师水平	那张
祖上多少代都没这基因	他们这几天可能去我小姨那里了	他们这几天可能去我小姨那里
我提供电子版的	你有宽胶带吗	你有胶带吗
恩我正在订机票酒店什么的	我就没有关心这个问题	我就没关心
她是个行政的主任	你跟销售经理说说	你跟
我没有淘宝账号	我们做弱电系统	fail to follow
你什么时候打的电话	我们没有初稿这一说	我们没有初稿
但我每天都会关注你的签名	我周日晚上走	周日晚上走
或者你那个地方什么时候会招人呢	那你就买植村秀的	fail to follow
祖上多少代都没这基因	他加入他们群了	他加入他们群
我预约了心脏彩超	这就是贫富差距的显现	这就是
它和启明是一个概念	他也是四个月暑假啊	他也是
我还在那家电力公司	那个是所有的	fail to follow
我也要试试这个机构才行	我也不知道这事	我不知道这事
我路痴一个捏	你看社区地图	你社区地图
心里先有个数	欧元促进电子商务发展	欧元促进电商发展
你看社区地图	不过我在你后面	在你后面
