demonstration	test_sentence	response
这个是耳鼻喉科的手术申请单	那是外置天线	那是
书记今天下午回来	你要有这种信念呀	你要有信念
我有新衣服	你不是有他的号吗	你不是有
我没有淘宝账号	你肯定是一个好爸爸	你肯定是
你公布了他的心里话	我就没有关心这个问题	我就没有关心
咱没有那个本事跟着去学肯定不行	伟大哥待会儿再带盒熏鱼	伟大哥
我怎么觉得我有点晚睡强迫症	人家都是有专业人士照顾的	人家都是有
家是外地的	骨子里奔流着新闻热血	奔流着新闻热血
祖上多少代都没这基因	我懂他的意思	我懂
我有你的啊	你在哪个中介啊	你在哪啊
当权者不能保护自己的国民	这是你们什么时候拍的	什么时候拍的
反正我是没洗过十多分钟的脸	我爸只活在自己的世界里	fail to follow
他也是四个月暑假啊	这就是主任的啊	这就是啊
咱没有那个本事跟着去学肯定不行	那你就吃点饭打发一下时间嘛	你就吃饭打发时间嘛
我要打造巨星品牌	我路痴一个捏	我路痴
当权者不能保护自己的国民	我当你推荐人啊	我当推荐人
她是个行政的主任	你自己住间房还是跟别人一起住啊	你自己住
我有新衣服	我倒是没有考虑过这个问题	我没有考虑过这个问题
我预约了心脏彩超	我们住哪个酒店	我们住哪个
小兵立大功	你在国外课题做的怎样了	你在国外课题做
这个是耳鼻喉科的手术申请单	我觉得我婆婆神经有些问题	我觉得我婆婆有些问题
哎我也是这个点起来的	你只谈谈你的想法就行	你只谈谈你的想法
那我明天早上跟她说吧	我下个月去买车	我去买车
那我明天早上跟她说吧	我给你介绍一个销售经理吧	fail to follow
