demonstration	test_sentence	response
反正我是没洗过十多分钟的脸	你看这面儿这个	你看这个
书记今天下午回来	你是说那个图片吗	你是说那个图片
啥叫康乐消费	他加入他们群了	他加入群了
你半个月来一次	那里有没有华人同事	有没有华人同事
房子都没有要什么电梯	那是外置天线	那是外置
哎我也是这个点起来的	这个男孩有些意向	这个男孩有意向
我要打造巨星品牌	我在抢专家号呢	我在抢
家里一堆事情	然后你把钱打到我的支付宝	支付宝
那单词用什么书呢	我这里是晚上八点	我这晚上八点
你要是个男的就好了	你给我报个价吧	你给我报吧
他也是四个月暑假啊	尽管你也看不惯我和艳调情	fail to follow
不过我在你后面	我们每个人买了一个新秀丽的箱子	我们每个人买了一个箱子
你发到我信箱吧	我也要试试这个机构才行	我也要试试才行
祖上多少代都没这基因	我下采购单	我下采购
或者你那个地方什么时候会招人呢	你租我现在这个房间	fail to follow
你下午几点结束	一张胶片多少钱大概	一张胶片多少钱
我路痴一个捏	提前批好像是公安之类的	提前批公安
你认识新朋友没	新科技服务老传统	新服务老
我没有淘宝账号	利民经常干这种事情的	利民经常干
我那时候也有	我要打多少年的工呀	我打多少年的工呀
我那时候也有	但是公司有营销策划部门	公司有营销策划部门
你看社区地图	我一直放低自己的底线	我放低底线
我提供电子版的	你跟销售经理说说	你跟销售经理说
你半个月来一次	这么多年的朋友搞得跟个外人似得	这么多年的
