demonstration	test_sentence	response
这个是耳鼻喉科的手术申请单	最近我们这里下了很多场大雪	最近下了很多场大雪
不过我在你后面	她老公对她和家人都挺好	她老公对她和家人都好
不过我在你后面	上下水是房间的大头	上下水是大头
你要是个男的就好了	洋插队是什么意思	洋插队是什么
家里一堆事情	你是不是有车老师的邮箱之类的	你是不是有车老师的
恩我正在订机票酒店什么的	房子都没有要什么电梯	房子都没有要
我明后天再给教练长打电话	你可以搜索一下他的文章什么的	你可以搜索他的文章什么的
那我明天早上跟她说吧	那是旧社会	那是社会
或者你那个地方什么时候会招人呢	我们都是一家人	fail to follow
你能接受什么价位的	整个国家公园都建在一个活火山上	整个国家公园都建在活火山上
我也有过这样的经历	患难见真情	患难见
你要是个男的就好了	那是理想国	那是国
你看社区地图	钱到位你就买你单位的吧	钱到位就买
房子都没有要什么电梯	我说你认为什么车比较不错啊	你认为什么车不错啊
房子都没有要什么电梯	你喜欢什么样的呢	你喜欢什么样的
我明后天再给教练长打电话	我也在考虑这个问题	我考虑这个问题
你下午几点结束	不过她应该也有些心理准备了	她有些心理准备了
我怎么觉得我有点晚睡强迫症	所以我一个人在家	我一个人在家
哎我也是这个点起来的	你得要多长时间	你要多长时间
我没有淘宝账号	怀孕不是个好活	怀孕不好
房子都没有要什么电梯	我有你的啊	我有你的
我怎么觉得我有点晚睡强迫症	书记今天下午回来	书记回来
我没有淘宝账号	我不同意师傅的看法	我不同意
你发到我信箱吧	我比较喜欢头脑对抗	我比较喜欢对抗
