demonstration	test_sentence	response
那我明天早上跟她说吧	你啥时候去开会啊	你去开会啊
我预约了心脏彩超	账务公开什么的跟组织结构无关	账务公开无关
它和启明是一个概念	国内驾照只能在这里用一个月	国内驾照只能在这里用
你肯定是一个好爸爸	以前你是时尚达人	以前你是
他加入他们群了	他家各种黄片啊	他家黄片啊
当权者不能保护自己的国民	网上有房型图	网上有图
你要是个男的就好了	基本她没管家庭和小孩	fail to follow
它和启明是一个概念	哎我今天中午也没睡觉	我今天中午也没睡觉
心里先有个数	以后人类也是转基因的了呢	以后人类也是转基因的了
他们学了奥数和奥英呀	现在这里早上十点半	fail to follow
你说你们这届的	那人都是这样的啊	那人都是这样的
你去给我带个眼霜	以前你是时尚达人	以前你
家是外地的	现在这里早上十点半	fail to follow
他是退工资的吧	我们搞情侣款啊	我们搞款啊
哎我也是这个点起来的	我也不知道他啥时候回来	我也不知道他回来
那是理想国	我那时候也有	我也有
祖上多少代都没这基因	户口下月才能迁	户口下月才能
我们都是一家人	我们得见个面	我们得见面
你能接受什么价位的	家里一堆事情	家里事情
那是理想国	我可以说里面的狗可爱么	里面的狗可爱么
我也有过这样的经历	你那边应该就是保洁的了	你那边应该就是保洁的
那我明天早上跟她说吧	你给我报个价吧	你给我报价吧
你发到我信箱吧	我周六凌晨的飞机	我周六的飞机
你说你们这届的	欧元促进电子商务发展	欧元促进
