demonstration	test_sentence	response
我还在那家电力公司	你是不是有车老师的邮箱之类的	fail to follow
你半个月来一次	我周日晚上走	fail to follow
咱没有那个本事跟着去学肯定不行	呀你啥时候发的啊	你啥时候发的啊
她是个行政的主任	这个是小影院	这个是
家里一堆事情	成人比赛全是业余的	成人比赛
房子都没有要什么电梯	其实里面也没有爱情故事	其实里面也没有
我路痴一个捏	个人事情方面我觉得我没什么动力	我没动力
当权者不能保护自己的国民	额我不是这个意思哦	额不是这个意思哦
她是个行政的主任	路由器在我这边	路由器在我这
但我每天都会关注你的签名	他们没有经济来源吗	他们没有经济来源
我有新衣服	恩那我们周一周二会不会不上课啊	周一周二不上课
我明后天再给教练长打电话	胡萝卜不是小人参吗	fail to follow
你发到我信箱吧	只不过大部分人有些特殊需求	只不过大部分人有些需求
你能接受什么价位的	一节课多少钱	一节课多少
家是外地的	你看社区地图	看地图
你下午几点结束	骨子里奔流着新闻热血	奔流着新闻热血
我明后天再给教练长打电话	孩子躺在母亲的臂弯里	fail to follow
你去给我带个眼霜	你联系一下我们销售经理	你联系一下我们
家是外地的	我也要试试这个机构才行	我要试试这个机构
那我明天早上跟她说吧	关键是我婆婆很烦的	关键是我婆婆很烦
当权者不能保护自己的国民	那单词用什么书呢	那单词用什么书
啥叫康乐消费	同质化竞争到底坑了谁的爹	同质化竞争到底
哎我也是这个点起来的	反正我是没洗过十多分钟的脸	fail to follow
他们住一楼	我们做弱电系统	我们做弱电
