demonstration	test_sentence	response
他是退工资的吧	因为我们下学期有开理论犯罪学	因为我们下学期有开理论
那是理想国	那是男厕所	那是
你发到我信箱吧	我要打多少年的工呀	我要打呀
这里晚上十一点了	恩我正在订机票酒店什么的	恩我正在订
或者你那个地方什么时候会招人呢	我这里是晚上八点	我这里晚上八点
你半个月来一次	你就带着这些东西来就好了	你带着这些东西来就好了
咱没有那个本事跟着去学肯定不行	网上有房型图	网上有房型
你去给我带个眼霜	我们是小社	我们是小
你发到我信箱吧	你有什么经验没	你有没
那单词用什么书呢	我就一个床一个桌子啊	fail to follow
你下午几点结束	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗刮不出金子
我预约了心脏彩超	你自己住间房还是跟别人一起住啊	你自己住间房还是跟别人一起住
房子都没有要什么电梯	我先洗把脸你忙会儿	我先洗把脸
他们住一楼	你啥时候去开会啊	你去开会
他也是四个月暑假啊	你是怎么知道这篇文章的	fail to follow
恩我正在订机票酒店什么的	你在哪个城市呢	你在哪
你认识新朋友没	那你就宁愿不结婚也不要华师的	fail to follow
祖上多少代都没这基因	我下周二就走了	我下周二就走
啥叫康乐消费	一个破游戏圈多少钱啊	一个破游戏圈
或者你那个地方什么时候会招人呢	书记今天下午回来	fail to follow
你肯定是一个好爸爸	欧元促进电子商务发展	欧元促进
他们住一楼	我在等最新的电池了	我在等电池
当权者不能保护自己的国民	动车多少钱	动车多少
他加入他们群了	我要打造巨星品牌	我要打造品牌
