demonstration	test_sentence	response
你要是个男的就好了	我周日晚上走	我走
家里一堆事情	现在的都是人力公司外派	现在的都是外派
恩我正在订机票酒店什么的	他们说暑假真不像个暑假	他们说暑假不像个暑假
那是理想国	书记今天下午回来	书记回来
但我每天都会关注你的签名	你公布了他的心里话	你公布了
那单词用什么书呢	我要打多少年的工呀	fail to follow
我靠我真不该换这个签名的	你几几年的啊	你几年的啊
你可以去研究这种社会课题了	我要打多少年的工呀	我要打工呀
我靠我真不该换这个签名的	他们这几天可能去我小姨那里了	他们这几天可能去我小姨那了
我要打造巨星品牌	你办个招行和广发的就行	你办个就行
他们学了奥数和奥英呀	关键你男人家请客就行	请客就行
你找天来我宿舍拿吧	那不是你父母来了吗	不是你父母来了吗
我路痴一个捏	其实里面也没有爱情故事	其实没有爱情故事
你发到我信箱吧	一节课多少钱	一节课多少
那单词用什么书呢	但是公司有营销策划部门	但是公司有部门
你是怎么知道这篇文章的	网上有房型图	网上有图
钱到位你就买你单位的吧	忍字头上一把刀啊	忍字头上
咱没有那个本事跟着去学肯定不行	尽管你也看不惯我和艳调情	你看不惯我和艳调情
我靠我真不该换这个签名的	那里有没有华人同事	华人同事
但我每天都会关注你的签名	你给我报个价吧	你给我报价吧
他也是四个月暑假啊	时间一定要这个时候吗	时间吗
我有新衣服	我不是冷血动物	我不是
你半个月来一次	这就是相声小品的文件	这就是相声文件
那是理想国	你又表演啥节目呀亲	你又表演啥
