demonstration	test_sentence	response
这个是耳鼻喉科的手术申请单	我爸只活在自己的世界里	我爸
但我每天都会关注你的签名	人家站在洋人的立场操作	人家操作
恩我正在订机票酒店什么的	节奏可能跟外企的差不多	节奏可能跟外企的
你公布了他的心里话	但是公司有营销策划部门	但是公司有
你认识新朋友没	那不是你父母来了吗	那不是你父母来了
你什么时候打的电话	你公公肯定怕你和你对象乱花钱	你公公怕你乱花钱
我怎么觉得我有点晚睡强迫症	提前批好像是公安之类的	提前批好像是
钱到位你就买你单位的吧	我怕她知道我们的聊天	怕她知道我们聊天
不过我在你后面	个人事情方面我觉得我没什么动力	个人事情方面没动力
你说你们这届的	教师待遇太低是根本原因	教师待遇太低
钱到位你就买你单位的吧	自己发自己的	自己发的
你说你们这届的	新条例啥时候能正式施行	新条例啥时候
这里晚上十一点了	雨巷是总结过去的一种感情	fail to follow
心里先有个数	个个都几十个学生	fail to follow
我那时候也有	奶妈是不是切断了跟外界滴联系啊	fail to follow
我怎么觉得我有点晚睡强迫症	糊涂人糊涂账	糊涂人糊涂
你看社区地图	你不是有他的号吗	你有他的号吗
恩我正在订机票酒店什么的	我到过一家天线厂	我到过一家
这里晚上十一点了	这个不是我的	fail to follow
你找天来我宿舍拿吧	我那没有那些康乐消费	我没有康乐消费
恩我正在订机票酒店什么的	我不再是以前的我	我不再是以前的
但我每天都会关注你的签名	你那里还有我的照片吗	你那里还有照片吗
反正我是没洗过十多分钟的脸	你啥时候来	fail to follow
他们住一楼	你不在一早上了	你不在早上了
