demonstration	test_sentence	response
你能接受什么价位的	那是我们的共性	那是我们的
反正我是没洗过十多分钟的脸	那门课的成绩就是专四成绩	那门课就是专四
房子都没有要什么电梯	路由器在我这边	路由器在我这
这里晚上十一点了	尽管你也看不惯我和艳调情	fail to follow
你公布了他的心里话	以前你是时尚达人	以前你是
他们住一楼	哦我们没有冬季工装	fail to follow
他也是四个月暑假啊	家是外地的	家是的
房子都没有要什么电梯	弱国就是大国的练兵场啊	弱国就是大国的练兵场
我们都是一家人	老公是华师的	老公是华师
心里先有个数	国内驾照只能在这里用一个月	国内驾照只能用一个月
我怎么觉得我有点晚睡强迫症	整个国家公园都建在一个活火山上	整个国家公园都建在一个
他们住一楼	对男生你有什么期望呢	对男生期望
路由器在我这边	出院科室里面有个床号	fail to follow
或者你那个地方什么时候会招人呢	那你就吃点饭打发一下时间嘛	那你就吃点饭打发时间嘛
钱到位你就买你单位的吧	好汉不提当年勇	好汉不提勇
你是怎么知道这篇文章的	我也有过这样的经历	我也有过这经历
书记今天下午回来	那个超声喷雾做的是球形的	超声喷雾做的是球形的
我怎么觉得我有点晚睡强迫症	哎我今天中午也没睡觉	哎我今天中午也没
你公布了他的心里话	所以你先做前期工作	所以你先做
我提供电子版的	她的比我的好弄	她的好弄
他们住一楼	他也是四个月暑假啊	他也是四个月暑假
家是外地的	她安排了别的任务	她安排了任务
你肯定是一个好爸爸	你有什么文艺啊	你有什么
我也有过这样的经历	他老说有些人的性格要改了	有些人的性格要改
