demonstration	test_sentence	response
我预约了心脏彩超	你不来交啥钱呀	你不来
我提供电子版的	钱从你那里走	钱从你那里
这个是耳鼻喉科的手术申请单	这个男孩有些意向	这个男孩
我怎么觉得我有点晚睡强迫症	那个男生很有你当年的感觉	那个男生很有
她是个行政的主任	你是不是有车老师的邮箱之类的	你是
你下午几点结束	所以你换家医院看看不行吗	你换医院不行吗
心里先有个数	这里晚上十一点了	这里晚上十一点
你看社区地图	你可以搜索一下他的文章什么的	你可以搜索
我没有淘宝账号	我们都是一家人	我们都是
哎我也是这个点起来的	我没用电压力锅给她做过	我没用电压力锅做过
恩我正在订机票酒店什么的	右边的是我同学	fail to follow
书记今天下午回来	那是外置天线	那是天线
你能接受什么价位的	你是怎么知道这篇文章的	你是怎么知道的
我预约了心脏彩超	其他的外国人都是同事同学	其他的外国人都是
你下午几点结束	我给你介绍一个销售经理吧	我介绍销售经理
咱没有那个本事跟着去学肯定不行	你这年纪轻轻滴失眠个什么撒	你这年纪轻轻滴
小兵立大功	这个也是要计算机专业的吗	这个也是要计算机专业的
你肯定是一个好爸爸	嘿嘿我对人的隐私不热心	嘿嘿我不热心
我明后天再给教练长打电话	人家站在洋人的立场操作	站在洋人的立场操作
他加入他们群了	不过我在你后面	我在你后面
我也有过这样的经历	你总是能看到营销的本质	你总是能看到本质
我路痴一个捏	我们这里要调试大屏幕用的	我们调大屏幕用的
路由器在我这边	你觉得哪个行的最好	哪个行的最好
你是怎么知道这篇文章的	你还有一个小时吧	你还有一个小时
