demonstration	test_sentence	response
咱没有那个本事跟着去学肯定不行	这个有点难度考倒了一堆人	这个难度考倒了一堆人
他加入他们群了	你还记得你的账号吗	你还记得账号吗
我路痴一个捏	土地基金增强特区财政储备	土基增特财储
你去给我带个眼霜	你不是有他的号吗	你不是有吗
啥叫康乐消费	一节课多少钱	一节课
我预约了心脏彩超	她安排了别的任务	她安排了
你是怎么知道这篇文章的	那你就宁愿不结婚也不要华师的	宁愿不结婚也不要华师的
祖上多少代都没这基因	那是理想国	那是理想
你去给我带个眼霜	钱到位你就买你单位的吧	钱到位就买
这个是耳鼻喉科的手术申请单	我搬新家了	我搬了
你什么时候打的电话	你下午几点结束	下午几点结束
你能接受什么价位的	我查下这里的时间	我查时间
我有你的啊	民主是不是好东西	fail to follow
我提供电子版的	我会吸取你们滴教训滴	我会吸取教训
我也有过这样的经历	我找别的系的	我找别的系
你说你们这届的	网上有房型图	网上有图
这里晚上十一点了	成人比赛全是业余的	fail to follow
他们学了奥数和奥英呀	我爸只活在自己的世界里	我爸里
你肯定是一个好爸爸	我要打多少年的工呀	我要打多少年
她是个行政的主任	你回来不写比赛材料吗	fail to follow
你看社区地图	你是不是有车老师的邮箱之类的	你是不是有车
你去给我带个眼霜	男孩不能太乖这是我的看法	男孩不能太乖
我明后天再给教练长打电话	那是理想国	fail to follow
它和启明是一个概念	我是给我爱人定的	fail to follow
