demonstration	test_sentence	response
心里先有个数	正好我现在一个同事有点心得	正好我现在一个同事有点
但我每天都会关注你的签名	那里有没有华人同事	那里有没有华人
家里一堆事情	我有招行的储蓄卡	我有招行
我有你的啊	那他不是不跟你们的行程一样了	那他不是不跟行程一样了
你发到我信箱吧	我还得赶点东西	我还得赶点
我靠我真不该换这个签名的	你认识新朋友没	fail to follow
不过我在你后面	这就是主任的啊	这就是主任的
我路痴一个捏	我预约了心脏彩超	我彩超
我路痴一个捏	心里各种状况或多或少有个预判	心里有个预判
他们学了奥数和奥英呀	因为我们下学期有开理论犯罪学	fail to follow
咱没有那个本事跟着去学肯定不行	我不是冷血动物	我不冷血
我提供电子版的	他们没有经济来源吗	fail to follow
路由器在我这边	好汉不提当年勇	当年勇
啥叫康乐消费	你同学在哪家医院的	你同学哪家医院
房子都没有要什么电梯	我刚去看了一下所谓的米和油	我刚去看了所谓的米和油
我怎么觉得我有点晚睡强迫症	我去年一年没有存到钱哦	我去年一年没有
不过我在你后面	我这里有个特快过去	我这里有个特快
他加入他们群了	这是个语气词啊	这是个语气词
祖上多少代都没这基因	因为这里面有一些程序要走吧	因为这里面有一些程序要走
你可以去研究这种社会课题了	要不然我也旧貌换新颜啦	要不然我也换新颜啦
你是怎么知道这篇文章的	我真的不明白这其中的事	我不明白这事
或者你那个地方什么时候会招人呢	原来你是个诗人	fail to follow
我预约了心脏彩超	你是不是有车老师的邮箱之类的	你是不是有车老师的
我有新衣服	这就是主任的啊	这就是主任的
