demonstration	test_sentence	response
啥叫康乐消费	土地基金增强特区财政储备	土地基金增强
你半个月来一次	这个领导可能有领导的想法吧	这个领导有想法吧
这个是耳鼻喉科的手术申请单	路由器在我这边	路由器在我这
啥叫康乐消费	只是人确实在某个时间段会很脆弱	只是人在某个时间段很脆弱
你半个月来一次	只是个人没什么好处	只是个人没好处
那单词用什么书呢	关键是学校的成绩单不好印	学校的成绩单不好印
反正我是没洗过十多分钟的脸	我预约了心脏彩超	我预约了彩超
我那时候也有	我是给我爱人定的	我是我爱人定的
我靠我真不该换这个签名的	这就是主任的啊	这就是主任啊
这个是耳鼻喉科的手术申请单	你不是有他的号吗	fail to follow
你下午几点结束	上下水是房间的大头	上下水大头
你什么时候打的电话	我有你的啊	我有你啊
这里晚上十一点了	那人都是这样的啊	那人啊
我也要试试这个机构才行	一个破游戏圈多少钱啊	一个破游戏圈多少钱
我也有过这样的经历	我怕她知道我们的聊天	我怕她知道
我明后天再给教练长打电话	自己发自己的	fail to follow
他们住一楼	切切明天你啥时候面试啊	明天面试
你公布了他的心里话	我搬新家了	我搬了
心里先有个数	现在这里早上十点半	现在这里十点半
我那时候也有	我先洗把脸你忙会儿	我先洗把脸
你半个月来一次	你说你那里的算便宜了吧	你那里便宜
小兵立大功	我都没你们电话	我都没电话
它和启明是一个概念	只是个人没什么好处	只是个人没什么
你说你们这届的	关键是铁饭碗刮不出多少金子来啊	关键是铁饭碗刮不出
