demonstration	test_sentence	response
或者你那个地方什么时候会招人呢	他说我与时代脱节了	fail to follow
我有你的啊	你是不是有车老师的邮箱之类的	fail to follow
或者你那个地方什么时候会招人呢	她不能算新编辑啊	不能算
你公布了他的心里话	机房里就一个交换机	机房里就一个
啥叫康乐消费	我这里是晚上八点	我这里八点
我预约了心脏彩超	钱到位你就买你单位的吧	fail to follow
心里先有个数	这就是相声小品的文件	这就是相声小品
我预约了心脏彩超	其他都是园林类的	其他都是
恩我正在订机票酒店什么的	我预约了心脏彩超	我预约了
不过我在你后面	新条例啥时候能正式施行	新条例啥时候能施行
钱到位你就买你单位的吧	反正我觉得我爸妈也不着急我嫁人	我觉得我爸妈也不着急我嫁人
你发到我信箱吧	情感的缺失给我造成不少的困扰	缺失给我造成困扰
那我明天早上跟她说吧	你看社区地图	fail to follow
我也要试试这个机构才行	姐姐收到我的邮件了吗	姐姐收到邮件了吗
你找天来我宿舍拿吧	你有什么事情跟大人讲了啊	fail to follow
他是退工资的吧	你半个月来一次	你半来一次
钱到位你就买你单位的吧	路由器在我这边	路由器在我这
心里先有个数	你还有一个小时吧	你还有一个小时
心里先有个数	洋插队是什么意思	fail to follow
但我每天都会关注你的签名	我们做弱电系统	我们做弱电
你能接受什么价位的	因为我们下学期有开理论犯罪学	下学期有开理论犯罪学
房子都没有要什么电梯	土地基金增强特区财政储备	土地基金增强特区财政
我没有淘宝账号	我看见好多客户的天线都很简单	我看见好多客户的天线
我有新衣服	我靠我真不该换这个签名的	fail to follow
