demonstration	test_sentence	response
钱到位你就买你单位的吧	你给我报个价吧	给我报个价吧
不过我在你后面	那你就吃点饭打发一下时间嘛	那你就吃点饭
我怎么觉得我有点晚睡强迫症	你是说那个图片吗	你是说那个
他们住一楼	奶妈是不是切断了跟外界滴联系啊	fail to follow
当权者不能保护自己的国民	这个是帖子在校内的分享	这个是帖子的分享
我预约了心脏彩超	以后人类也是转基因的了呢	以后人类也是转基因的了
我有你的啊	十月一日为法定假日	十月一日假日
你认识新朋友没	那盘菜是红烧排骨	那盘菜红烧排骨
房子都没有要什么电梯	这样的说法也震动了我们那个政府	这样的说法也震动了我们政府
我靠我真不该换这个签名的	那个旅馆在最边上	那旅馆最边上
我路痴一个捏	我今天上午去过你的店	我去你店
我有你的啊	你大概是什么时候过来	大概什么时候过来
你是怎么知道这篇文章的	骨子里奔流着新闻热血	骨子里奔流着热血
但我每天都会关注你的签名	那个旅馆在最边上	那个旅馆
我提供电子版的	我说你认为什么车比较不错啊	我说你认为什么车不错啊
他们住一楼	我下采购单	下采购单
他加入他们群了	啥叫康乐消费	fail to follow
你要是个男的就好了	样子和我小时候一模一样	样子一模一样
他也是四个月暑假啊	我跟我室友說了	fail to follow
他也是四个月暑假啊	现在这里早上十点半	现在这里
这个是耳鼻喉科的手术申请单	同事都说我脸圆了	我脸圆了
那单词用什么书呢	你是说那个图片吗	fail to follow
那我明天早上跟她说吧	我要打造巨星品牌	我要打造品牌
你说你们这届的	他也是四个月暑假啊	他也是四个月啊
