demonstration	test_sentence	response
你能接受什么价位的	那张有大师水平	fail to follow
我预约了心脏彩超	他教刑事司法系统的	他教
心里先有个数	我怎么觉得我有点晚睡强迫症	我觉得晚睡强迫症
我有新衣服	男孩不能太乖这是我的看法	男孩不能太乖
我明后天再给教练长打电话	我倒是没有考虑过这个问题	我倒是没有考虑过这个
小兵立大功	你能接受什么价位的	你能接受什么价位
啥叫康乐消费	孩子们去同学家过生日去了	孩子们去了
他们住一楼	自己处理点自己的事情	自己处理事情
你要是个男的就好了	骨子里奔流着新闻热血	奔流着新闻热血
她是个行政的主任	我们这里要调试大屏幕用的	我们这里
我还在那家电力公司	哎我今天中午也没睡觉	我今天中午也没睡觉
哎我也是这个点起来的	我周日晚上走	周日晚上
当权者不能保护自己的国民	我再给他打个电话问问你	我再打电话问问
我有新衣服	你办个招行和广发的就行	你办个就行
咱没有那个本事跟着去学肯定不行	他是知青子女正在读博士	他是知青子女读博士
我提供电子版的	我是大爷型的	我是大爷
钱到位你就买你单位的吧	这里有个天伦不不孕不育医院	这里有个天伦医院
书记今天下午回来	他老说有些人的性格要改了	他老说有些人的性格要改
当权者不能保护自己的国民	你在那公司里做过吧	你在那公司里做过
当权者不能保护自己的国民	因为我看她没什么兴趣	因为她没兴趣
我怎么觉得我有点晚睡强迫症	他搞他的我搞我的	他搞我搞
他们住一楼	你啥时候调去的	fail to follow
你说你们这届的	那是理想国	那是
家里一堆事情	我回家路上干啥好呢	我回家
