demonstration	test_sentence	response
你公布了他的心里话	那他不是不跟你们的行程一样了	那他不是不跟你们了
你找天来我宿舍拿吧	我是说手机信息	我说手机信息
祖上多少代都没这基因	我也要试试这个机构才行	我也要试试这个机构
我也有过这样的经历	以前你是时尚达人	以前你是时尚
你说你们这届的	你看俺弟黑的	你看俺弟
这个是耳鼻喉科的手术申请单	你认为我丫头这很不好	你认为我这很不好
我那时候也有	我给你介绍一个销售经理吧	我介绍一个销售经理吧
这个是耳鼻喉科的手术申请单	你是项目的骨干	你是
我明后天再给教练长打电话	一节课多少钱	fail to follow
我要打造巨星品牌	你那边现在几点	fail to follow
恩我正在订机票酒店什么的	以前你是时尚达人	fail to follow
房子都没有要什么电梯	俺双方都是独生子女	俺双方都是独生子
你肯定是一个好爸爸	你操那心呢	你操那心
他是退工资的吧	样子和我小时候一模一样	样子一模一样
我有新衣服	我姐姐说她都这把年纪了	我姐姐说
心里先有个数	我一般这个时候会上	我一般这个时候会
他们住一楼	因为我们下学期有开理论犯罪学	因为下学期有开理论犯罪学
哎我也是这个点起来的	你不来交啥钱呀	你不来交钱呀
你看社区地图	啥叫康乐消费	康乐消费
这里晚上十一点了	那里有没有华人同事	fail to follow
那是理想国	糊涂人糊涂账	糊涂人
书记今天下午回来	因为这里面有一些程序要走吧	这里面有程序要走吧
你说你们这届的	你自己住间房还是跟别人一起住啊	你自己住间房还是跟别人一起住
恩我正在订机票酒店什么的	姐姐收到我的邮件了吗	姐姐收到了吗
