demonstration	test_sentence	response
我提供电子版的	我有招行的储蓄卡	我有招行的
但我每天都会关注你的签名	你几几年的啊	你几年的啊
哎我也是这个点起来的	他在哪个城市啊	他在啊
我也要试试这个机构才行	我也觉得男的好	我也觉得好
他也是四个月暑假啊	我还得赶点东西	fail to follow
但我每天都会关注你的签名	我觉得你公公婆婆真好	我觉得你公公婆婆
那是理想国	我周日晚上走	我走
你下午几点结束	土地基金增强特区财政储备	特区财政储备
家里一堆事情	哦我们没有这么多人	我们没有这么多人
路由器在我这边	那是理想国	那是
我也要试试这个机构才行	大屏幕是台电脑吗	大屏幕是电脑吗
你公布了他的心里话	这里有个天伦不不孕不育医院	这里有个医院
这里晚上十一点了	孩子躺在母亲的臂弯里	孩子在母亲的臂弯里
我还在那家电力公司	它分蛮多版面	它分蛮多
他们住一楼	那里有没有华人同事	fail to follow
这里晚上十一点了	现在这里早上十点半	fail to follow
他也是四个月暑假啊	那你请啥假	fail to follow
你半个月来一次	那个适合小婴儿	那个适合婴儿
你去给我带个眼霜	我周六凌晨的飞机	我周六凌晨
我那时候也有	我是借用你的话	我借用你的话
你可以去研究这种社会课题了	我们公司在搞什么二十周年庆	我们公司在搞二十周年庆
你肯定是一个好爸爸	同事都说我脸圆了	同事都说我脸圆
路由器在我这边	现在这里早上十点半	现在早上十点半
不过我在你后面	于是我更加关注这支球队	于是我更加关注
