demonstration	test_sentence	response
祖上多少代都没这基因	以前你是时尚达人	以前你是时尚
那是理想国	自己发自己的	自己的
我也有过这样的经历	我上个月去找他了	我上个月去找他
他加入他们群了	我已经不在乎了反正是太平公主	我已经不在乎了
我明后天再给教练长打电话	你看社区地图	你看
或者你那个地方什么时候会招人呢	我就开了个台球厅和一个网络公司	fail to follow
你可以去研究这种社会课题了	这里晚上十一点了	晚上十一点了
那是理想国	我们做弱电系统	我们做弱电
你什么时候打的电话	你们是开发商还是营销策划	你们是开发商还是策划
你是怎么知道这篇文章的	整个国家公园都建在一个活火山上	国家公园建在活火山上
那是理想国	因为我手机是白的	因为我手机
你是怎么知道这篇文章的	你自己住间房还是跟别人一起住啊	你住间房还是跟别人一起住啊
你发到我信箱吧	你可以问问其他客户	fail to follow
那单词用什么书呢	那你就吃点饭打发一下时间嘛	那你就吃点饭嘛
家是外地的	我先洗把脸你忙会儿	我洗脸你忙
这个是耳鼻喉科的手术申请单	我们按这个标准交	我们按这个标准
我有新衣服	因为我这学期还不能做	因为我这学期还不能
你是怎么知道这篇文章的	你认为我丫头这很不好	你认为这很不好
他们住一楼	哎我今天中午也没睡觉	哎我今天中午没睡觉
我怎么觉得我有点晚睡强迫症	不过我不敢跟她聊这方面	不过我不敢跟她聊
这里晚上十一点了	你可以去其他地方测试一下	fail to follow
啥叫康乐消费	你在哪个中介啊	你在哪个
书记今天下午回来	欧元促进电子商务发展	欧元促进电商发展
家是外地的	这是谁的主意啊	这是谁的主意
