demonstration	test_sentence	response
我没有淘宝账号	他教刑事司法系统的	他教
你公布了他的心里话	我会和我同事分享的	我会分享的
你下午几点结束	我觉得我婆婆神经有些问题	我婆婆神经
我要打造巨星品牌	你是怎么知道这篇文章的	你是怎么知道的
他也是四个月暑假啊	你问问销售的价格	fail to follow
我也有过这样的经历	那是我们的共性	那是我们的
你发到我信箱吧	他加入他们群了	他加入了
你找天来我宿舍拿吧	因为这些个数要和审计报告对应的	fail to follow
它和启明是一个概念	书记今天下午回来	fail to follow
当权者不能保护自己的国民	奶妈是不是切断了跟外界滴联系啊	奶妈是不是切断了联系
他是退工资的吧	利民经常干这种事情的	利民干这种事情的
她是个行政的主任	思想落实于具体形式	思想落实
这个是耳鼻喉科的手术申请单	但是公司有营销策划部门	公司有营销策划部门
他加入他们群了	你在外面问的什么价格啊	fail to follow
反正我是没洗过十多分钟的脸	但是公司有营销策划部门	但是公司有部门
你是怎么知道这篇文章的	这是一段对话	这是对话
我预约了心脏彩超	你说你那里的算便宜了吧	你说你那里的
你公布了他的心里话	你联系一下我们销售经理	你联系一下
他们学了奥数和奥英呀	路由器在我这边	在我这边
那我明天早上跟她说吧	那单词用什么书呢	那用什么书呢
他加入他们群了	那你还是打印电子版的吧	那你还是打印吧
不过我在你后面	咱没有那个本事跟着去学肯定不行	咱没有那个本事
你认识新朋友没	患难见真情	患难见情
你能接受什么价位的	我下班去买点药	我下班去买
